index,time,data
164,1597973072307477923,540
165,1597973072394250881,540
167,1597973072563441014,540
168,1597973072651323948,540
169,1597973072731180671,540
170,1597973072819445435,540
171,1597973072899274769,541
172,1597973072987107908,540
173,1597973073075393323,540
174,1597973073155301483,540
175,1597973073243266401,540
176,1597973073331316721,540
177,1597973073411226638,540
178,1597973073499309603,540
179,1597973073579449166,540
180,1597973073667197053,540
182,1597973073835250062,540
183,1597973073923445980,540
184,1597973074003595562,541
185,1597973074091416937,540
186,1597973074171229706,540
187,1597973074259478999,540
188,1597973074347435510,540
189,1597973074427039472,540
190,1597973074514893003,540
191,1597973074595298171,540
192,1597973074683017153,541
193,1597973074770765924,540
194,1597973074851303178,540
195,1597973074939324441,540
196,1597973075018975289,540
197,1597973075106982968,541
198,1597973075195222128,540
201,1597973075450838908,540
202,1597973075531346052,540
203,1597973075619360213,540
205,1597973075786994030,540
206,1597973075875186054,540
207,1597973075955386109,541
208,1597973076043138784,540
209,1597973076131622047,540
210,1597973076211090612,538
211,1597973076299195779,540
213,1597973076467159146,540
214,1597973076554575167,541
215,1597973076634927817,540
216,1597973076723362922,540
218,1597973076891207002,541
219,1597973076979195220,540
220,1597973077058626769,540
221,1597973077146689908,540
222,1597973077234466953,541
223,1597973077314660260,541
224,1597973077403180405,540
225,1597973077483127685,540
226,1597973077571380773,540
227,1597973077659248988,541
228,1597973077739584436,540
229,1597973077827246807,540
230,1597973077907363430,540
232,1597973078075451453,540
233,1597973078163433145,540
235,1597973078330991699,541
236,1597973078419342060,541
237,1597973078499450797,540
238,1597973078586891580,541
239,1597973078675289364,540
240,1597973078755310640,540
241,1597973078843279809,540
242,1597973078922954897,541
243,1597973079011403376,541
244,1597973079099532678,540
245,1597973079179628001,540
246,1597973079266187243,540
247,1597973079346978585,540
248,1597973079433875872,540
249,1597973079515112150,541
250,1597973079602539092,541
251,1597973079690360589,540
252,1597973079770307846,540
253,1597973079858831691,541
255,1597973080026803491,540
256,1597973080107286466,541
257,1597973080195321065,540
258,1597973080283139210,540
259,1597973080363433385,540
260,1597973080451074107,541
261,1597973080531033357,541
262,1597973080618841776,541
263,1597973080699364125,540
264,1597973080786880317,541
265,1597973080866799008,540
266,1597973080954667679,540
267,1597973081034469481,541
268,1597973081122835719,541
269,1597973081203173192,540
270,1597973081290773617,541
271,1597973081378442237,541
272,1597973081458465355,541
273,1597973081546792231,540
274,1597973081626737975,541
276,1597973081795411236,540
277,1597973081882969400,540
278,1597973081963108227,541
279,1597973082050975420,541
280,1597973082130890339,540
281,1597973082218989543,540
282,1597973082298871325,540
283,1597973082387317667,541
284,1597973082467154117,541
285,1597973082555495503,540
286,1597973082635168308,540
287,1597973082722691377,540
288,1597973082803408423,540
289,1597973082891173609,540
290,1597973082971169860,541
291,1597973083059042947,540
292,1597973083139330684,541
293,1597973083226829531,540
295,1597973083395367906,541
296,1597973083474927282,540
299,1597973083730934158,540
300,1597973083811033976,540
302,1597973083979408652,540
303,1597973084067061909,541
304,1597973084147314789,538
305,1597973084234883731,540
306,1597973084315335981,540
307,1597973084403297686,540
308,1597973084483444925,540
309,1597973084571236178,540
310,1597973084651249972,541
311,1597973084738974653,540
313,1597973084907271028,540
314,1597973084995316296,540
315,1597973085075213287,540
316,1597973085163454694,540
317,1597973085243134888,541
318,1597973085331132639,540
319,1597973085410966139,540
320,1597973085498934213,541
321,1597973085587459907,540
322,1597973085666856686,541
324,1597973085834982866,540
325,1597973085923201108,540
326,1597973086010830593,540
328,1597973086179429585,540
329,1597973086259106377,540
330,1597973086347048569,540
332,1597973086515048969,541
333,1597973086603150074,540
334,1597973086682806019,540
335,1597973086770934989,540
336,1597973086858887491,541
337,1597973086938957410,540
338,1597973087027260109,540
339,1597973087107085346,541
340,1597973087195061120,540
341,1597973087275008364,540
343,1597973087450843646,540
344,1597973087531330181,541
345,1597973087619267866,540
346,1597973087698999553,540
347,1597973087787564837,540
348,1597973087866969342,541
349,1597973087954929308,540
351,1597973088123200189,540
352,1597973088211145990,540
353,1597973088291364406,540
354,1597973088379111794,540
355,1597973088459457937,541
356,1597973088547110822,541
357,1597973088627520949,540
358,1597973088715261390,540
359,1597973088794816695,540
360,1597973088883037171,540
361,1597973088971099195,541
363,1597973089139590017,541
364,1597973089219461858,540
365,1597973089307051218,541
366,1597973089385716640,540
367,1597973089473839589,540
368,1597973089561594979,540
369,1597973089642849646,540
370,1597973089731000539,540
371,1597973089811036106,540
372,1597973089899290146,540
373,1597973089987140144,541
374,1597973090067387268,540
375,1597973090155338572,540
377,1597973090323078083,540
378,1597973090403204462,540
379,1597973090491018756,541
380,1597973090579261390,540
381,1597973090659167121,540
382,1597973090747156593,540
383,1597973090826994588,540
384,1597973090915338140,540
385,1597973090995177383,540
386,1597973091083287277,541
387,1597973091163062395,540
388,1597973091251328103,541
389,1597973091339019055,540
390,1597973091419027335,540
391,1597973091507000240,540
392,1597973091586951065,541
393,1597973091675262344,541
394,1597973091755042891,540
395,1597973091842973039,541
396,1597973091923276796,540
398,1597973092091226859,540
399,1597973092179264661,541
400,1597973092259036835,540
401,1597973092347385928,540
402,1597973092435169281,541
404,1597973092603201347,540
405,1597973092683258557,540
406,1597973092771172555,541
407,1597973092850916898,540
408,1597973092939234112,540
409,1597973093019071072,540
410,1597973093107075104,540
411,1597973093187304832,540
412,1597973093275133177,540
413,1597973093363424709,540
414,1597973093443044126,540
416,1597973093611270485,540
417,1597973093699360272,540
418,1597973093779048719,541
419,1597973093867036101,540
420,1597973093955150658,538
421,1597973094035073730,541
422,1597973094123228531,541
423,1597973094203096387,540
424,1597973094291076910,541
425,1597973094370939357,541
426,1597973094458960419,540
427,1597973094546948527,540
428,1597973094627300510,540
429,1597973094714949710,541
430,1597973094795162063,540
431,1597973094883171055,540
432,1597973094963241207,540
433,1597973095051020636,540
434,1597973095139221494,541
435,1597973095219147609,541
436,1597973095307160429,541
437,1597973095386819814,541
438,1597973095475055569,540
439,1597973095555018635,540
440,1597973095642693112,541
441,1597973095722942486,541
442,1597973095811280216,540
443,1597973095890822471,541
444,1597973095978848936,540
445,1597973096066562723,540
446,1597973096146903425,541
447,1597973096235109542,538
448,1597973096314981715,540
449,1597973096402126268,538
450,1597973096482935622,540
451,1597973096570886932,541
452,1597973096650771463,540
453,1597973096738980842,541
454,1597973096826947823,541
455,1597973096907183209,541
456,1597973096995176649,541
457,1597973097074666138,540
458,1597973097163219566,540
459,1597973097243079000,540
460,1597973097331198295,540
462,1597973097498943342,540
464,1597973097666784928,538
465,1597973097754940249,540
466,1597973097843085765,540
467,1597973097923026578,540
468,1597973098011069248,540
470,1597973098179097523,540
471,1597973098266733418,540
472,1597973098347192796,540
473,1597973098435077966,540
474,1597973098515128502,540
475,1597973098602931973,540
476,1597973098690999964,540
477,1597973098770937686,540
478,1597973098858842749,540
479,1597973098938727711,540
480,1597973099026956347,540
483,1597973099282861848,540
484,1597973099371156332,540
485,1597973099450790413,540
486,1597973099538844184,540
487,1597973099618735291,541
488,1597973099706910731,540
489,1597973099795062631,541
490,1597973099874953988,540
491,1597973099963148206,540
492,1597973100043025217,540
494,1597973100210977887,540
495,1597973100298975869,540
496,1597973100386984547,541
497,1597973100466845368,540
498,1597973100554755828,541
499,1597973100634724058,540
500,1597973100722911956,541
501,1597973100811252627,541
502,1597973100890806941,541
503,1597973100978798532,540
504,1597973101058763450,540
506,1597973101227213558,540
507,1597973101315069604,540
508,1597973101402802245,540
509,1597973101482887128,540
510,1597973101570924714,540
511,1597973101651117511,541
512,1597973101739366814,540
513,1597973101826972202,541
515,1597973101995204956,540
516,1597973102074987950,540
517,1597973102163184558,541
518,1597973102243164603,541
519,1597973102330859098,541
520,1597973102419052169,540
521,1597973102498920479,541
522,1597973102586781057,540
523,1597973102666686437,541
524,1597973102754969739,541
525,1597973102842892497,540
526,1597973102923370951,540
527,1597973103010763800,540
528,1597973103090970618,540
529,1597973103179115220,540
530,1597973103258915544,540
532,1597973103435250556,540
533,1597973103514818241,540
534,1597973103602871942,540
535,1597973103682756472,540
536,1597973103770719120,541
538,1597973103939026221,540
539,1597973104026710407,540
541,1597973104195221416,540
542,1597973104282779500,540
543,1597973104363062649,540
544,1597973104451174372,540
545,1597973104538854494,540
546,1597973104618627373,540
547,1597973104707000759,540
548,1597973104786797778,541
549,1597973104875110360,540
550,1597973104962957084,541
551,1597973105042979152,540
552,1597973105131082075,541
553,1597973105210743076,538
554,1597973105299021655,540
555,1597973105387221666,540
556,1597973105466670499,541
557,1597973105555044862,540
558,1597973105634839198,541
559,1597973105722863938,540
560,1597973105811027964,540
561,1597973105890865004,540
562,1597973105978829467,540
563,1597973106058970907,540
564,1597973106146928219,541
565,1597973106234826379,540
566,1597973106315058807,540
568,1597973106482750367,540
569,1597973106570993743,540
570,1597973106658997611,540
571,1597973106738790579,540
572,1597973106827156792,541
573,1597973106906972385,541
575,1597973107082889908,540
576,1597973107163032769,540
577,1597973107250889416,540
578,1597973107330700289,540
579,1597973107418883857,541
580,1597973107506960830,540
581,1597973107586936302,540
582,1597973107674720180,540
583,1597973107762808438,540
584,1597973107842757766,540
585,1597973107930866693,540
586,1597973108011005174,540
587,1597973108098670551,540
588,1597973108186803064,540
589,1597973108266341952,540
592,1597973108523110141,540
593,1597973108611054586,540
594,1597973108690868395,540
596,1597973108859091376,540
597,1597973108947129701,541
598,1597973109026808238,538
599,1597973109115036433,541
600,1597973109202945879,541
601,1597973109282506731,540
602,1597973109369324059,540
603,1597973109458788834,541
604,1597973109538894529,540
605,1597973109626750899,540
606,1597973109706945363,540
607,1597973109795222882,540
609,1597973109962913079,541
611,1597973110138661414,540
612,1597973110219015939,541
613,1597973110306897498,538
614,1597973110386459864,540
615,1597973110474957011,540
616,1597973110562972215,540
617,1597973110642817891,540
619,1597973110810599356,540
620,1597973110898884670,540
621,1597973110986892779,541
622,1597973111068268938,540
623,1597973111155040195,541
624,1597973111234772908,541
625,1597973111322452743,540
627,1597973111490403376,540
628,1597973111578717468,540
629,1597973111658729232,540
630,1597973111746896608,541
631,1597973111834701542,540
632,1597973111914988525,540
633,1597973112002785082,540
634,1597973112082938409,540
635,1597973112170919594,540
636,1597973112250862089,541
637,1597973112338904919,541
639,1597973112506851323,540
640,1597973112595049517,540
641,1597973112674763130,540
642,1597973112762871013,541
645,1597973113018801295,540
646,1597973113098527154,540
648,1597973113266611873,540
649,1597973113354700781,540
650,1597973113434646416,540
651,1597973113522714709,541
652,1597973113602683948,540
653,1597973113690374701,540
654,1597973113770545701,540
655,1597973113858920590,540
656,1597973113946955396,540
657,1597973114026805650,540
658,1597973114114999747,540
659,1597973114195040452,541
660,1597973114282663918,540
661,1597973114362951789,540
662,1597973114450823261,541
663,1597973114530848504,541
664,1597973114618426081,540
665,1597973114706757540,540
666,1597973114786962382,541
667,1597973114874566462,541
668,1597973114954732191,541
669,1597973115042477967,540
670,1597973115122857359,540
671,1597973115210680835,541
672,1597973115290527456,540
673,1597973115378931093,541
674,1597973115466693700,541
675,1597973115546531916,541
680,1597973115971002886,540
681,1597973116058471706,540
682,1597973116138727272,540
683,1597973116226823228,540
684,1597973116306520122,540
685,1597973116394870035,540
686,1597973116474598865,541
687,1597973116562806224,541
688,1597973116650606720,540
689,1597973116730634153,540
690,1597973116818665294,541
691,1597973116898829780,540
692,1597973116986718326,541
693,1597973117074510276,540
694,1597973117154771910,540
695,1597973117242410402,540
698,1597973117490749353,541
699,1597973117578742942,541
700,1597973117666519452,540
701,1597973117746679839,540
702,1597973117835124822,541
703,1597973117914341942,540
704,1597973118002760956,538
705,1597973118082439346,538
706,1597973118170856346,540
707,1597973118258910628,541
708,1597973118338744247,541
709,1597973118426837379,540
710,1597973118506338604,541
711,1597973118594986801,540
712,1597973118674584072,541
713,1597973118763202023,540
714,1597973118850465523,541
715,1597973118930570171,540
716,1597973119019009885,540
717,1597973119098117016,540
718,1597973119186678315,541
719,1597973119266473928,538
721,1597973119434492397,541
722,1597973119522437928,540
726,1597973119858674932,540
727,1597973119946851337,541
728,1597973120026259252,540
729,1597973120115022772,541
730,1597973120194932622,540
731,1597973120281436763,540
732,1597973120371080258,540
733,1597973120450826251,540
734,1597973120538471137,540
735,1597973120618435902,540
737,1597973120794799237,540
738,1597973120874261401,540
739,1597973120962688429,541
740,1597973121042725436,540
741,1597973121130927415,540
743,1597973121297342898,540
744,1597973121385286227,540
745,1597973121466487102,540
746,1597973121554846347,541
748,1597973121722768022,540
749,1597973121810827442,540
750,1597973121890795981,541
751,1597973121978654715,540
752,1597973122059028754,540
753,1597973122146770125,540
754,1597973122226838684,540
755,1597973122314791883,541
756,1597973122402639579,540
757,1597973122482872353,540
758,1597973122570576592,540
759,1597973122650818814,540
760,1597973122738558568,540
761,1597973122826706148,540
762,1597973122906812579,540
763,1597973122995038818,540
764,1597973123074224978,540
765,1597973123162817949,540
766,1597973123251041010,540
767,1597973123330519392,540
768,1597973123418679534,541
769,1597973123498546743,540
770,1597973123586962103,540
772,1597973123754800062,541
773,1597973123842708367,540
774,1597973123922666867,540
775,1597973124010644976,541
776,1597973124090590236,540
777,1597973124179031797,541
778,1597973124266618041,541
779,1597973124346422748,541
780,1597973124434823135,541
781,1597973124514599404,540
782,1597973124602800530,541
783,1597973124690628528,540
784,1597973124770468498,541
785,1597973124858419961,540
786,1597973124938655987,540
787,1597973125026916085,540
789,1597973125194845037,541
790,1597973125282964655,541
791,1597973125362589506,541
792,1597973125450703078,540
793,1597973125530329940,541
794,1597973125618761851,540
795,1597973125706636167,540
796,1597973125786382513,540
798,1597973125954863049,540
800,1597973126130517578,541
801,1597973126210621138,540
802,1597973126298222012,541
803,1597973126378763418,540
804,1597973126466344396,540
805,1597973126546356775,540
806,1597973126634466909,540
807,1597973126714340641,540
808,1597973126802591897,540
809,1597973126890509037,540
810,1597973126970428181,540
811,1597973127058432040,540
812,1597973127138493797,541
813,1597973127226471385,540
814,1597973127314321516,540
815,1597973127394535549,540
816,1597973127482219284,540
817,1597973127562269222,540
818,1597973127650356563,540
819,1597973127738321013,540
820,1597973127818646710,540
821,1597973127906364128,540
822,1597973127994369472,540
823,1597973128074438041,541
824,1597973128162536003,540
825,1597973128242638358,540
826,1597973128330610340,541
827,1597973128410546086,540
828,1597973128498461922,540
829,1597973128586630753,540
830,1597973128666283942,540
831,1597973128754586910,540
832,1597973128834332813,540
833,1597973128922572056,540
834,1597973129010567691,540
835,1597973129090578178,540
836,1597973129178738235,540
837,1597973129258585732,540
838,1597973129346728149,540
839,1597973129434531895,540
840,1597973129514577599,540
841,1597973129602822694,540
842,1597973129690444046,540
843,1597973129770413669,538
844,1597973129858528572,540
845,1597973129938362154,540
846,1597973130026690031,540
847,1597973130106052559,540
849,1597973130282671631,541
850,1597973130362491674,540
851,1597973130450626413,541
852,1597973130530539994,540
853,1597973130618345966,541
854,1597973130706260980,540
855,1597973130786712653,541
856,1597973130874603918,541
857,1597973130954576270,541
858,1597973131042279717,541
859,1597973131122342247,540
861,1597973131290318838,540
862,1597973131378500144,540
863,1597973131466352072,540
864,1597973131546290130,540
865,1597973131634786318,540
866,1597973131714369453,540
867,1597973131802650670,540
868,1597973131882482890,540
869,1597973131970490176,541
870,1597973132050698175,541
871,1597973132138139257,540
872,1597973132218420894,540
873,1597973132306113661,540
874,1597973132384944079,541
875,1597973132474199291,540
876,1597973132554637952,540
877,1597973132642681629,540
878,1597973132722432929,540
879,1597973132810665573,541
880,1597973132890448191,538
881,1597973132978614409,540
882,1597973133066444926,540
884,1597973133234613087,540
885,1597973133314388399,540
886,1597973133402493223,540
887,1597973133482262239,540
888,1597973133570528090,541
889,1597973133650304723,541
890,1597973133738297497,540
891,1597973133818412752,540
892,1597973133906372526,541
893,1597973133986246565,541
894,1597973134074349453,540
895,1597973134154560164,540
896,1597973134242486015,541
897,1597973134322547449,540
898,1597973134410524425,541
899,1597973134490421112,540
901,1597973134666244093,541
902,1597973134746411452,540
903,1597973134834664361,541
904,1597973134913343023,541
905,1597973135002386597,540
906,1597973135082564521,540
907,1597973135170300083,540
908,1597973135250688211,540
909,1597973135338379287,541
910,1597973135418250810,541
911,1597973135506411222,541
912,1597973135594835196,541
913,1597973135674246341,541
914,1597973135762832319,540
915,1597973135842549339,541
917,1597973136010599911,540
918,1597973136098674162,541
919,1597973136186477640,540
920,1597973136266324968,540
921,1597973136354472957,540
922,1597973136434863343,540
923,1597973136522253973,540
925,1597973136690355674,541
926,1597973136778337447,541
927,1597973136858264068,538
928,1597973136946459174,541
929,1597973137026034955,540
930,1597973137114280836,541
931,1597973137202781963,541
932,1597973137282519481,540
933,1597973137369841031,540
934,1597973137450630242,540
935,1597973137538175884,540
936,1597973137618502387,540
938,1597973137786417320,540
940,1597973137962271811,540
941,1597973138042693286,540
942,1597973138130158009,541
943,1597973138210137320,541
944,1597973138298258011,540
945,1597973138378445918,540
946,1597973138466281029,538
947,1597973138546085849,538
948,1597973138633801668,541
949,1597973138714343083,541
951,1597973138890450409,541
952,1597973138970650783,540
953,1597973139058800830,540
954,1597973139138530084,540
955,1597973139226275446,540
956,1597973139306368201,541
957,1597973139394033707,540
958,1597973139482105843,540
960,1597973139650686464,538
961,1597973139730234132,540
962,1597973139818567568,540
963,1597973139906408823,540
964,1597973139986433619,540
965,1597973140074104296,540
966,1597973140154266621,540
967,1597973140242320268,540
968,1597973140330377072,540
969,1597973140410352726,540
970,1597973140498406230,540
971,1597973140586521531,540
972,1597973140666253398,540
973,1597973140754358934,540
974,1597973140833971094,540
976,1597973141010538443,540
977,1597973141090169115,540
978,1597973141178264938,540
979,1597973141266317920,540
980,1597973141346370881,540
981,1597973141434335769,540
982,1597973141514322926,540
983,1597973141602506908,540
984,1597973141690494566,540
985,1597973141770262761,540
986,1597973141858393821,540
987,1597973141938214202,540
990,1597973142194479648,541
991,1597973142282140646,541
992,1597973142362202839,540
993,1597973142450419360,540
994,1597973142529900172,540
995,1597973142618292930,540
996,1597973142706461841,540
997,1597973142786410983,540
998,1597973142874343714,540
999,1597973142954379092,541
1001,1597973143122467908,541
1002,1597973143210569088,541
1003,1597973143290232024,540
1004,1597973143378121700,540
1005,1597973143466403404,540
1006,1597973143546167480,540
1008,1597973143714501425,540
1009,1597973143802365071,538
1010,1597973143882252270,540
1011,1597973143969974719,540
1012,1597973144058419771,540
1013,1597973144138122342,541
1014,1597973144226203619,540
1015,1597973144305330445,540
1016,1597973144394442622,540
1017,1597973144474247654,540
1018,1597973144562598733,540
1019,1597973144650537873,540
1020,1597973144730031431,541
1021,1597973144818515644,540
1022,1597973144898144436,540
1023,1597973144986304843,541
1024,1597973145066263714,540
1026,1597973145234470278,541
1027,1597973145322263177,540
1029,1597973145490272340,540
1030,1597973145578372744,541
1031,1597973145658296863,540
1032,1597973145745852490,541
1033,1597973145826374940,540
1034,1597973145914277019,541
1035,1597973146002348423,540
1040,1597973146426355163,540
1041,1597973146506266467,540
1042,1597973146594066392,540
1043,1597973146674228153,541
1045,1597973146850429215,540
1046,1597973146930187530,541
1047,1597973147018381053,540
1048,1597973147097978917,540
1049,1597973147186334270,540
1050,1597973147274454736,540
1051,1597973147354050232,540
1052,1597973147442104781,541
1053,1597973147522112730,538
1054,1597973147610935846,540
1055,1597973147697854035,540
1056,1597973147778296848,540
1058,1597973147946287403,540
1059,1597973148034371252,540
1060,1597973148122153527,540
1061,1597973148202462276,540
1062,1597973148290290329,541
1063,1597973148369916495,541
1064,1597973148458373047,541
1065,1597973148546238425,541
1066,1597973148626389449,541
1067,1597973148714397316,541
1068,1597973148793994483,540
1069,1597973148882519483,541
1070,1597973148962212026,540
1071,1597973149049988119,541
1072,1597973149138326238,540
1073,1597973149218078161,540
1074,1597973149306140067,540
1075,1597973149385126928,541
1076,1597973149474352593,540
1077,1597973149554337429,541
1079,1597973149730368328,540
1080,1597973149810325424,540
1081,1597973149898128889,538
1082,1597973149978344184,540
1083,1597973150066393890,538
1084,1597973150146039081,540
1085,1597973150234131197,540
1086,1597973150322336542,541
1087,1597973150402030396,540
1088,1597973150490146817,541
1090,1597973150658383973,540
1091,1597973150738047580,540
1092,1597973150826285710,540
1093,1597973150914126412,540
1094,1597973150994192734,541
1095,1597973151082203968,541
1096,1597973151162361972,540
1097,1597973151250511364,540
1098,1597973151329709879,541
1099,1597973151418131522,541
1100,1597973151498113416,540
1101,1597973151585983991,540
1102,1597973151674115320,540
1103,1597973151754054991,540
1104,1597973151842149970,538
1106,1597973152010135922,541
1107,1597973152089908349,540
1108,1597973152178089608,541
1109,1597973152257849206,540
1110,1597973152345704414,540
1111,1597973152433946255,540
1113,1597973152602106020,540
1114,1597973152682144305,541
1115,1597973152770137445,541
1116,1597973152850202566,540
1117,1597973152937909283,541
1118,1597973153018008403,540
1119,1597973153106084203,541
1120,1597973153186138962,541
1122,1597973153362144294,540
1123,1597973153442292798,540
1124,1597973153530382010,540
1125,1597973153610284107,541
1126,1597973153698153425,540
1127,1597973153778353525,540
1128,1597973153866005920,541
1129,1597973153945826408,540
1130,1597973154033879997,541
1131,1597973154122161199,540
1132,1597973154201841194,541
1134,1597973154368735146,541
1136,1597973154538149870,540
1137,1597973154625955403,541
1138,1597973154706326747,541
1139,1597973154794047129,540
1140,1597973154874203358,541
1141,1597973154962014766,540
1142,1597973155050429944,538
1143,1597973155129830814,540
1144,1597973155218243778,540
1145,1597973155298235258,540
1146,1597973155386349104,540
1147,1597973155466162217,541
1148,1597973155554031076,540
1149,1597973155633952088,540
1150,1597973155722148889,541
1151,1597973155810235654,540
1153,1597973155978531019,540
1154,1597973156058406609,540
1155,1597973156146310434,540
1156,1597973156225982558,538
1157,1597973156314030221,541
1158,1597973156394005038,540
1159,1597973156481901470,541
1160,1597973156568902023,540
1161,1597973156650349940,541
1162,1597973156738092536,541
1163,1597973156818074438,540
1164,1597973156906007468,540
1165,1597973156994387707,540
1166,1597973157073933674,541
1167,1597973157161922187,540
1168,1597973157241877925,540
1169,1597973157329955884,540
1171,1597973157498029981,541
1172,1597973157586061183,540
1173,1597973157665936584,540
1174,1597973157753871670,540
1175,1597973157841888528,540
1176,1597973157922020550,540
1178,1597973158098112101,540
1179,1597973158177841741,541
1180,1597973158265839328,540
1181,1597973158345847202,540
1182,1597973158434122347,540
1183,1597973158514093784,540
1184,1597973158601838377,541
1185,1597973158689919211,540
1186,1597973158770059255,540
1187,1597973158858325199,541
1188,1597973158937939480,538
1189,1597973159026034021,541
1190,1597973159114131100,541
1191,1597973159193954475,540
1193,1597973159361978392,540
1194,1597973159450337560,541
1195,1597973159538112276,541
1196,1597973159617998277,540
1197,1597973159706076742,540
1198,1597973159785934416,541
1199,1597973159874161994,540
1200,1597973159962085851,540
1201,1597973160041970313,540
1202,1597973160129863963,541
1203,1597973160210121165,540
1205,1597973160386033863,540
1206,1597973160465964007,540
1208,1597973160634378722,541
1209,1597973160722161241,540
1211,1597973160890359853,541
1212,1597973160977961345,540
1213,1597973161057978602,540
1214,1597973161146491837,540
1215,1597973161226086895,540
1216,1597973161313908109,541
1217,1597973161392761393,538
1218,1597973161481963663,540
1219,1597973161561892358,540
1220,1597973161650042683,540
1221,1597973161738006911,541
1222,1597973161817765696,541
1223,1597973161906223062,540
1225,1597973162074003481,540
1226,1597973162153889331,540
1227,1597973162242083796,540
1228,1597973162322223432,541
1229,1597973162409872459,540
1230,1597973162490446369,541
1231,1597973162577857263,540
1232,1597973162657891865,540
1233,1597973162746081297,540
1235,1597973162914035045,541
1236,1597973162994085976,540
1238,1597973163169614240,540
1239,1597973163250187615,540
1240,1597973163337717403,541
1241,1597973163417777889,541
1242,1597973163506141426,540
1243,1597973163585834484,540
1244,1597973163674146858,541
1245,1597973163754062641,541
1246,1597973163841872086,540
1248,1597973164010266550,541
1249,1597973164098032269,540
1251,1597973164266004227,541
1252,1597973164346054155,540
1253,1597973164434049182,540
1254,1597973164521805206,540
1256,1597973164690377806,540
1257,1597973164769769482,540
1258,1597973164858181043,540
1260,1597973165025945093,541
1261,1597973165113963480,540
1262,1597973165193925281,538
1263,1597973165282298683,540
1265,1597973165450286899,540
1266,1597973165538262412,541
1267,1597973165617907398,540
1268,1597973165705872419,540
