index,time,data
864,1597991051132997964,1894
865,1597991051133032283,1898
866,1597991051176869441,1896
867,1597991051176995346,1896
868,1597991051177045451,1896
869,1597991051177091313,1894
870,1597991051177155060,1898
871,1597991051224851251,1891
872,1597991051224942762,1894
873,1597991051224982040,1896
874,1597991051225023413,1896
875,1597991051225054941,1891
876,1597991051272895445,1901
877,1597991051273016223,1902
878,1597991051273080349,1899
879,1597991051273119698,1894
880,1597991051273155864,1896
881,1597991051320878180,1899
882,1597991051321004712,1899
883,1597991051321057256,1894
884,1597991051321114854,1894
885,1597991051321181493,1898
886,1597991051364918822,1896
887,1597991051365287585,1896
888,1597991051365380856,1898
889,1597991051365466307,1896
890,1597991051365544394,1904
891,1597991051408850958,1891
892,1597991051409010706,1896
893,1597991051409071901,1896
894,1597991051409162216,1893
895,1597991051409261586,1894
896,1597991051456884967,1894
897,1597991051456988444,1891
898,1597991051457025651,1894
900,1597991051457083529,1896
901,1597991051500717210,1896
902,1597991051500828602,1894
903,1597991051500863409,1894
904,1597991051500909461,1898
905,1597991051500966409,1896
906,1597991051544825428,1896
907,1597991051544933551,1894
908,1597991051544980123,1896
909,1597991051545031401,1896
910,1597991051545075781,1893
911,1597991051588886752,1893
912,1597991051588998803,1899
913,1597991051589043825,1894
914,1597991051589088805,1896
915,1597991051589130252,1896
916,1597991051632846943,1896
917,1597991051633008122,1893
918,1597991051633077543,1891
919,1597991051633147645,1893
920,1597991051633344488,1894
921,1597991051642992985,1906
922,1597991051684821148,1889
923,1597991051684939441,1891
924,1597991051685002113,1889
925,1597991051685063544,1893
926,1597991051728933438,1896
927,1597991051729044359,1898
929,1597991051729108490,1896
930,1597991051729158787,1891
931,1597991051772753132,1899
932,1597991051772890593,1894
933,1597991051772953967,1896
934,1597991051773009049,1889
935,1597991051773060893,1896
936,1597991051816835045,1896
937,1597991051816995726,1891
938,1597991051817064509,1889
939,1597991051817131738,1896
940,1597991051817192115,1896
941,1597991051860771243,1891
942,1597991051860858990,1896
943,1597991051860891320,1891
944,1597991051860923344,1896
945,1597991051862091412,1891
946,1597991051870807613,1899
947,1597991051912859190,1893
948,1597991051912954886,1896
949,1597991051912990384,1898
950,1597991051913017630,1891
951,1597991051956802354,1894
952,1597991051956884593,1896
953,1597991051956913349,1899
954,1597991051956942185,1889
955,1597991051956968359,1896
956,1597991052000782564,1898
957,1597991052000890979,1899
958,1597991052000928652,1899
959,1597991052000961025,1899
960,1597991052000993692,1891
961,1597991052048890129,1894
962,1597991052049019481,1891
963,1597991052049076895,1899
964,1597991052049114749,1893
965,1597991052049162154,1896
966,1597991052096959999,1896
967,1597991052097103200,1891
968,1597991052097184704,1896
969,1597991052097251548,1893
970,1597991052097335783,1896
971,1597991052140817032,1896
972,1597991052140938838,1891
973,1597991052140981945,1894
974,1597991052141042200,1894
975,1597991052141116301,1888
976,1597991052188892270,1896
977,1597991052189000780,1894
978,1597991052189027912,1899
979,1597991052189063594,1894
980,1597991052189108250,1901
981,1597991052232803862,1889
982,1597991052232890275,1898
983,1597991052232916780,1898
984,1597991052232940775,1894
985,1597991052232964136,1894
986,1597991052280956531,1896
987,1597991052281170611,1896
988,1597991052281252470,1894
989,1597991052281320158,1901
990,1597991052281396561,1894
991,1597991052324915863,1891
992,1597991052325078679,1894
994,1597991052325149388,1891
995,1597991052325198767,1891
996,1597991052368978544,1894
997,1597991052369152412,1898
998,1597991052369219673,1896
999,1597991052369286263,1898
1000,1597991052369352642,1894
1001,1597991052412844049,1894
1002,1597991052412928736,1891
1003,1597991052412956099,1894
1004,1597991052412983348,1891
1005,1597991052413010122,1899
1006,1597991052456991671,1894
1007,1597991052457153103,1894
1008,1597991052457226603,1889
1009,1597991052457295531,1899
1010,1597991052457360664,1898
1011,1597991052500834058,1896
1012,1597991052500974717,1889
1013,1597991052501030813,1899
1014,1597991052501079898,1894
1015,1597991052501118844,1894
1016,1597991052510836428,1898
1017,1597991052552888032,1896
1018,1597991052552991681,1894
1019,1597991052553030204,1896
1020,1597991052553069792,1896
1021,1597991052596886093,1894
1022,1597991052597018270,1898
1023,1597991052597064796,1889
1024,1597991052597115118,1906
1025,1597991052597169916,1896
1026,1597991052640847486,1894
1027,1597991052640959859,1896
1028,1597991052641009400,1896
1029,1597991052641050469,1902
1030,1597991052641084385,1896
1031,1597991052684814574,1891
1032,1597991052684922181,1891
1033,1597991052684978606,1891
1034,1597991052685031805,1898
1035,1597991052685080176,1893
1036,1597991052728861537,1899
1037,1597991052728985986,1891
1038,1597991052729037179,1893
1039,1597991052729088954,1896
1040,1597991052730180322,1893
1041,1597991052738888732,1889
1042,1597991052784723015,1899
1043,1597991052784792509,1896
1044,1597991052784813915,1891
1045,1597991052784843370,1891
1046,1597991052784871381,1891
1047,1597991052824843534,1891
1048,1597991052824919218,1889
1049,1597991052824953803,1889
1050,1597991052824982275,1889
1051,1597991052830195680,1894
1052,1597991052838966855,1896
1053,1597991052884748914,1899
1054,1597991052884827188,1891
1055,1597991052884852366,1891
1057,1597991052884877825,1896
1058,1597991052928852969,1896
1059,1597991052928933863,1904
1060,1597991052928969600,1889
1061,1597991052928994513,1894
1062,1597991052930139910,1894
1063,1597991052939715215,1896
1064,1597991052980887310,1896
1065,1597991052981070293,1899
1066,1597991052981198285,1893
1067,1597991052981304703,1891
1068,1597991053028788581,1896
1069,1597991053028889547,1896
1070,1597991053028939791,1896
1071,1597991053028980668,1894
1072,1597991053029026866,1896
1073,1597991053072886759,1896
1074,1597991053072968245,1894
1075,1597991053072994354,1891
1077,1597991053073020455,1894
1078,1597991053120888354,1899
1079,1597991053120989220,1889
1080,1597991053121025432,1893
1081,1597991053121057821,1894
1082,1597991053121090339,1899
1083,1597991053168856111,1889
1084,1597991053168987668,1898
1085,1597991053169060601,1896
1086,1597991053169132105,1896
1087,1597991053169190187,1893
1088,1597991053169252567,1901
1089,1597991053212911539,1889
