0.5400
0.5400
0.5400
0.5400
0.5400
0.5400
0.5400
0.5400
0.5400
0.5400
12.0000
12.0000
0.5400
0.5400
0.5410
0.5400
12.0000
0.5410
0.5400
0.5410
0.5420
0.5400
0.5400
0.5400
12.0000
0.5400
0.5400
0.5400
0.5410
0.5400
0.5400
0.5400
0.5400
0.5410
0.5410
0.5400
0.5400
0.5400
12.0000
0.5410
0.5400
0.5400
0.5400
0.5400
0.5400
0.5400
0.5410
0.5400
0.5400
0.5410
0.5410
0.5400
0.5400
0.5400
0.5400
0.5410
12.0000
0.5400
0.5400
0.5410
0.5410
0.5410
0.5400
0.5400
0.5400
0.5410
0.5410
0.5400
0.5400
0.5400
0.5400
0.5410
0.5400
12.0000
0.5400
0.5390
0.5400
0.5410
0.5400
0.5400
0.5410
0.5390
0.5400
0.5410
0.5400
0.5400
0.5400
0.5400
0.5400
0.5400
0.5400
0.5410
0.5400
0.5400
0.5400
0.5400
0.5400
0.5400
0.5410
0.5400
0.5390
0.5400
0.5400
0.5400
0.5400
0.5410
0.5410
0.5400
0.5400
0.5400
0.5400
0.5400
0.5400
0.5400
0.5400
0.5400
0.5410
0.5400
0.5400
0.5400
0.5400
0.5400
0.5400
0.5400
0.5400
0.5410
0.5400
0.5400
0.5400
0.5400
0.5400
12.0000
0.5400
0.5400
0.5410
12.0000
0.5410
0.5400
0.5410
0.5410
12.0000
0.5400
0.5400
0.5400
0.5410
0.5410
0.5400
0.5400
0.5410
0.5410
0.5400
0.5400
0.5400
0.5400
0.5410
0.5400
0.5400
0.5400
0.5400
0.5400
0.5400
0.5400
12.0000
0.5400
12.0000
0.5400
0.5400
12.0000
0.5400
0.5400
0.5400
0.5400
0.5410
0.5400
0.5400
0.5400
0.5400
0.5400
0.5400
0.5400
0.5400
0.5400
12.0000
0.5400
0.5400
0.5410
0.5400
0.5400
0.5400
0.5400
0.5400
0.5400
0.5400
0.5410
0.5400
0.5400
0.5400
0.5400
0.5410
0.5400
12.0000
12.0000
0.5400
0.5400
0.5400
12.0000
0.5400
0.5400
0.5410
0.5400
0.5400
0.5390
0.5400
12.0000
0.5400
0.5410
0.5400
0.5400
12.0000
0.5410
0.5400
0.5400
0.5400
0.5410
0.5410
0.5400
0.5400
0.5400
0.5410
0.5400
0.5400
0.5400
12.0000
0.5400
0.5400
12.0000
0.5410
0.5410
0.5400
0.5410
0.5400
0.5400
0.5400
0.5410
0.5410
0.5400
0.5400
0.5400
0.5400
0.5400
0.5410
0.5410
0.5400
0.5400
0.5410
12.0000
0.5400
0.5410
0.5400
0.5400
0.5400
0.5410
0.5410
0.5410
0.5400
0.5410
0.5400
0.5400
0.5410
0.5410
0.5400
0.5410
0.5410
0.5410
0.5400
0.5410
12.0000
0.5400
0.5400
0.5410
