index,time,data
134,1597984206540994333,540
135,1597984206541064957,540
137,1597984206588805548,540
138,1597984206588991171,540
139,1597984206632965826,538
140,1597984206633231884,538
141,1597984206633389445,540
142,1597984206650564623,540
144,1597984206693048590,540
145,1597984206737077914,538
146,1597984206737307887,540
147,1597984206737408569,540
148,1597984206780780516,538
149,1597984206780853464,540
150,1597984206783265403,540
151,1597984206800797760,538
152,1597984206844815380,540
153,1597984206844890040,540
154,1597984206892910749,540
155,1597984206893179046,540
156,1597984206893318290,540
157,1597984206940784987,538
158,1597984206940863257,540
159,1597984206940901570,538
160,1597984206984830981,538
161,1597984206984923908,540
163,1597984207000796225,540
164,1597984207044881053,540
166,1597984207092803249,541
167,1597984207092936498,540
168,1597984207093009929,538
169,1597984207140744903,540
170,1597984207140834896,540
171,1597984207140867530,540
172,1597984207184824589,540
173,1597984207184923224,538
174,1597984207184968632,540
175,1597984207200800199,540
176,1597984207248749937,540
177,1597984207248835391,540
178,1597984207288788015,541
179,1597984207288934155,538
180,1597984207288971004,540
182,1597984207332838578,541
183,1597984207333563995,540
185,1597984207396950296,540
186,1597984207397052643,538
187,1597984207440833083,538
188,1597984207440958228,540
189,1597984207441029145,540
190,1597984207488867422,538
191,1597984207489064846,540
192,1597984207489203406,540
193,1597984207532800661,540
194,1597984207532893021,538
195,1597984207533500422,540
196,1597984207551267154,541
197,1597984207592764600,540
198,1597984207592863913,538
200,1597984207640924587,538
201,1597984207641221499,541
202,1597984207684847839,540
203,1597984207684935222,541
204,1597984207684965944,538
205,1597984207732826924,540
206,1597984207732929573,540
207,1597984207733451168,540
208,1597984207749590368,540
210,1597984207792802381,540
211,1597984207836908089,540
212,1597984207836995931,540
213,1597984207837028002,540
214,1597984207880801353,541
215,1597984207880891333,541
216,1597984207884074661,541
217,1597984207900000562,540
218,1597984207940858952,538
219,1597984207941189463,540
220,1597984207988761901,538
221,1597984207988951352,538
222,1597984207989048529,538
223,1597984208032894614,538
224,1597984208033000885,540
225,1597984208033037547,540
226,1597984208050515083,540
227,1597984208093087552,540
228,1597984208093330821,540
229,1597984208136902747,541
230,1597984208137017339,540
231,1597984208137062480,540
232,1597984208184757838,540
233,1597984208184868396,540
234,1597984208184913924,541
236,1597984208228889726,540
237,1597984208233006992,541
238,1597984208250395458,540
240,1597984208293044832,540
242,1597984208340986714,540
243,1597984208341341534,540
244,1597984208384746582,540
245,1597984208384824016,540
246,1597984208384856792,540
247,1597984208429047479,540
248,1597984208429341148,541
250,1597984208450923209,540
251,1597984208492768899,540
252,1597984208492874794,540
253,1597984208537004662,540
254,1597984208537186712,540
255,1597984208537319375,538
256,1597984208581100530,540
257,1597984208581368877,540
258,1597984208583519002,540
260,1597984208644870650,540
261,1597984208644964429,538
262,1597984208689082079,538
263,1597984208689423409,540
264,1597984208689601326,540
265,1597984208732803996,540
266,1597984208732908329,538
267,1597984208733658601,541
268,1597984208749654850,540
269,1597984208792745321,540
270,1597984208792814886,540
271,1597984208837107182,541
272,1597984208837380010,540
274,1597984208884764332,538
275,1597984208884854401,541
276,1597984208884898475,541
277,1597984208928827968,540
278,1597984208928906393,540
279,1597984208933517900,538
280,1597984208949658459,540
282,1597984208992766377,538
283,1597984209036909246,540
284,1597984209037008101,540
285,1597984209037051661,538
286,1597984209085044129,540
287,1597984209085340649,540
289,1597984209128731716,540
290,1597984209128859895,540
291,1597984209133648310,540
292,1597984209149600748,538
294,1597984209196799293,538
295,1597984209244748013,540
296,1597984209244841460,540
297,1597984209244878389,540
298,1597984209284839792,540
299,1597984209284913435,540
300,1597984209284935687,540
301,1597984209332883064,540
302,1597984209332965249,540
303,1597984209333588426,538
304,1597984209349606888,541
305,1597984209392843756,540
306,1597984209392921880,538
307,1597984209436852186,541
308,1597984209436936849,540
309,1597984209436963774,540
310,1597984209480894315,540
311,1597984209480972619,540
313,1597984209501758296,541
314,1597984209544841435,540
315,1597984209545000356,540
316,1597984209588839975,538
317,1597984209589010041,540
318,1597984209589118735,540
320,1597984209632936231,540
321,1597984209634374254,541
322,1597984209652097315,538
324,1597984209696828066,540
325,1597984209741002276,540
327,1597984209741390093,538
328,1597984209784793617,540
329,1597984209784914697,540
330,1597984209784974867,538
331,1597984209802551904,538
332,1597984209848916086,538
333,1597984209848991680,541
334,1597984209892792270,538
335,1597984209892860572,540
336,1597984209892879965,538
337,1597984209936757531,540
338,1597984209936857134,540
339,1597984209936909790,540
340,1597984209952998033,538
341,1597984209996945265,540
342,1597984209997130459,540
343,1597984210040769845,541
344,1597984210040895966,540
345,1597984210040942446,540
346,1597984210084937980,540
347,1597984210085040388,540
348,1597984210087352486,540
350,1597984210149195440,540
351,1597984210149490427,540
352,1597984210192763566,538
353,1597984210192864769,540
354,1597984210192902043,541
355,1597984210236933869,540
356,1597984210237011275,540
357,1597984210237544838,540
358,1597984210255764105,538
359,1597984210300735642,540
360,1597984210300817280,538
362,1597984210340775779,540
363,1597984210340874333,540
364,1597984210385027954,541
366,1597984210390072313,538
367,1597984210406254523,540
368,1597984210448781623,540
369,1597984210448877676,540
371,1597984210492754023,540
372,1597984210492822458,541
373,1597984210537028996,538
374,1597984210537227699,538
375,1597984210539970247,541
376,1597984210555879656,540
377,1597984210600845060,540
378,1597984210600928865,541
379,1597984210644802591,538
380,1597984210644878893,541
382,1597984210688795630,538
383,1597984210688978742,540
384,1597984210690581761,541
385,1597984210706520744,540
386,1597984210748904316,540
388,1597984210793054270,541
389,1597984210793361841,540
390,1597984210793542708,540
391,1597984210840736784,540
392,1597984210840855595,540
393,1597984210840903524,541
394,1597984210884924841,538
395,1597984210885007567,541
396,1597984210890321303,540
398,1597984210948910190,540
399,1597984210948986368,540
400,1597984210992760483,540
401,1597984210992840044,540
402,1597984210992866932,540
403,1597984211036855703,538
404,1597984211036944469,538
405,1597984211040951840,540
406,1597984211057383757,540
407,1597984211100924000,540
408,1597984211101020031,538
409,1597984211144801132,538
410,1597984211144921454,540
411,1597984211144965738,540
412,1597984211188831968,541
413,1597984211188959500,541
414,1597984211189722245,538
416,1597984211248969640,540
417,1597984211249094852,540
418,1597984211292982972,540
419,1597984211293246421,540
420,1597984211293343088,541
421,1597984211336782787,540
422,1597984211336871176,540
423,1597984211340051901,541
424,1597984211356087818,540
425,1597984211396702131,538
426,1597984211396782733,540
427,1597984211440724226,541
428,1597984211440836236,540
429,1597984211440888140,538
430,1597984211485085439,540
431,1597984211485371737,540
432,1597984211490907257,538
434,1597984211548748926,540
435,1597984211548832656,540
436,1597984211592731674,540
437,1597984211592804936,540
438,1597984211592835264,541
439,1597984211636883018,540
440,1597984211636955499,540
441,1597984211640778949,540
442,1597984211657358217,540
443,1597984211700810442,540
444,1597984211700926540,540
445,1597984211748902681,540
446,1597984211748978323,540
447,1597984211749000535,541
448,1597984211797027624,540
449,1597984211797308927,538
450,1597984211797426383,540
451,1597984211841047395,538
452,1597984211841468871,538
453,1597984211841524221,538
454,1597984211858219450,538
455,1597984211900901493,538
456,1597984211900987920,541
457,1597984211945004494,541
458,1597984211945277690,538
459,1597984211945394881,540
460,1597984211988799882,541
461,1597984211988953028,538
463,1597984212008953634,540
464,1597984212052886696,538
465,1597984212052963627,540
466,1597984212101157575,540
467,1597984212101450474,540
468,1597984212101570846,540
469,1597984212148824310,540
470,1597984212148907042,541
471,1597984212148935316,540
472,1597984212192759775,541
473,1597984212192846299,538
474,1597984212192882137,540
475,1597984212208772229,540
476,1597984212252914453,538
477,1597984212252992850,540
478,1597984212296815339,540
479,1597984212296890732,540
480,1597984212296920636,540
482,1597984212340829889,538
483,1597984212343465886,540
484,1597984212361064178,540
485,1597984212404795570,540
486,1597984212404934461,540
487,1597984212452946395,540
488,1597984212453076880,540
489,1597984212453128938,538
490,1597984212500963018,540
491,1597984212501107570,541
492,1597984212501161212,540
493,1597984212544832740,538
494,1597984212544980662,538
495,1597984212545047029,541
496,1597984212561148381,541
497,1597984212608868481,540
498,1597984212609027575,540
499,1597984212652917723,540
500,1597984212653000890,540
501,1597984212653028282,540
502,1597984212696829370,541
503,1597984212696920270,540
504,1597984212696952096,540
505,1597984212744800443,538
506,1597984212744881726,538
507,1597984212744910064,541
509,1597984212804756919,540
510,1597984212804839787,540
512,1597984212848964321,541
513,1597984212849070057,540
514,1597984212892777030,538
515,1597984212892869181,538
516,1597984212896806169,538
517,1597984212912811456,538
518,1597984212956755932,538
519,1597984212956846940,538
521,1597984213000803664,540
522,1597984213000892956,540
523,1597984213048731281,540
524,1597984213048815512,540
525,1597984213048857734,540
526,1597984213092754221,540
527,1597984213092836881,540
528,1597984213096907815,540
530,1597984213156781245,540
531,1597984213156890297,540
533,1597984213200976644,540
534,1597984213201079165,540
535,1597984213244868316,540
536,1597984213244962219,540
537,1597984213247476772,540
538,1597984213264794695,540
539,1597984213308706164,540
540,1597984213308795189,540
541,1597984213352882854,540
542,1597984213352957007,538
543,1597984213352978274,538
544,1597984213400702099,540
545,1597984213400797140,538
546,1597984213400833007,541
547,1597984213448941308,541
548,1597984213449071013,540
549,1597984213449132122,540
550,1597984213464834563,540
551,1597984213508783119,540
552,1597984213508890392,540
553,1597984213552759848,541
554,1597984213552895910,538
556,1597984213600984193,540
558,1597984213601360321,540
559,1597984213644846915,538
560,1597984213644921248,541
561,1597984213648893152,538
562,1597984213665049877,540
563,1597984213712846561,540
564,1597984213712925789,538
565,1597984213756882413,541
566,1597984213757038179,540
567,1597984213757103285,541
568,1597984213800821823,538
569,1597984213800917405,540
570,1597984213800951483,540
571,1597984213848927779,540
572,1597984213849018628,540
573,1597984213849059107,540
574,1597984213866549152,540
575,1597984213912851597,540
576,1597984213912928956,540
577,1597984213956799451,538
578,1597984213956921868,540
579,1597984213956957257,540
580,1597984214000866312,540
581,1597984214001023482,540
582,1597984214001113142,540
583,1597984214049051623,540
584,1597984214049408113,538
585,1597984214050620058,538
586,1597984214066878018,538
590,1597984214157071711,541
591,1597984214157391115,538
592,1597984214200862852,540
593,1597984214200956320,540
594,1597984214200990934,540
595,1597984214216922902,538
596,1597984214260791842,540
597,1597984214260859851,540
598,1597984214308788508,540
599,1597984214308861796,538
600,1597984214308884949,540
601,1597984214352800076,540
602,1597984214352878521,540
603,1597984214352908367,538
604,1597984214400807020,540
605,1597984214400888902,541
606,1597984214400922398,540
607,1597984214418425549,540
608,1597984214464906393,540
609,1597984214464984206,540
610,1597984214513008332,540
611,1597984214513336088,540
612,1597984214513496213,538
613,1597984214556744460,540
614,1597984214556840328,540
615,1597984214556882513,540
616,1597984214601146455,540
617,1597984214601463197,540
618,1597984214602761202,538
619,1597984214618986474,540
620,1597984214660836906,541
621,1597984214660914417,538
622,1597984214704744271,538
623,1597984214704849314,541
624,1597984214704877692,540
626,1597984214748977700,540
627,1597984214751734629,541
628,1597984214769078893,540
629,1597984214812881315,540
630,1597984214812981408,540
631,1597984214856760969,538
632,1597984214856859926,540
633,1597984214856910706,540
635,1597984214900910046,538
636,1597984214901626914,540
637,1597984214919414008,541
638,1597984214960828041,541
639,1597984214960932853,541
640,1597984215008746616,541
641,1597984215008842754,541
642,1597984215008873556,540
643,1597984215052906994,541
644,1597984215053100604,540
645,1597984215053167914,540
646,1597984215096840362,538
648,1597984215103297944,538
649,1597984215119424259,541
651,1597984215164935692,538
653,1597984215212816750,541
654,1597984215212931346,540
655,1597984215256797450,540
656,1597984215256887174,538
657,1597984215256921932,540
658,1597984215301058719,538
659,1597984215301333298,538
660,1597984215303476036,541
661,1597984215320862979,540
662,1597984215364807225,541
663,1597984215364886118,540
664,1597984215412930826,540
665,1597984215413026283,540
666,1597984215413058476,540
667,1597984215460832576,540
668,1597984215460926456,540
670,1597984215504791522,540
671,1597984215504965993,540
672,1597984215505047305,540
673,1597984215520893560,540
674,1597984215564932981,538
675,1597984215565034549,538
676,1597984215609096140,538
677,1597984215609565079,540
678,1597984215609757693,540
679,1597984215653011740,540
680,1597984215653255161,541
681,1597984215655419637,540
682,1597984215671466002,540
683,1597984215713070327,540
684,1597984215713350404,540
685,1597984215756809766,540
686,1597984215756939050,540
687,1597984215756980313,540
688,1597984215804742726,540
689,1597984215804833967,540
691,1597984215821812637,540
692,1597984215864932529,540
693,1597984215865005020,540
694,1597984215908757217,540
695,1597984215908828597,540
696,1597984215908852258,540
697,1597984215952926556,540
698,1597984215953016698,540
699,1597984215956296858,540
700,1597984215972324098,540
701,1597984216017074638,540
702,1597984216017348825,538
704,1597984216064847072,541
706,1597984216108771077,538
707,1597984216108857119,538
708,1597984216108885796,538
709,1597984216152964082,540
710,1597984216153074066,540
711,1597984216156305887,540
712,1597984216173793525,540
713,1597984216216871541,540
714,1597984216217083808,540
715,1597984216260734156,540
716,1597984216260807749,540
717,1597984216260838815,538
718,1597984216308735542,540
719,1597984216308815416,540
720,1597984216308840445,538
721,1597984216352889530,540
722,1597984216352984443,540
723,1597984216357779346,540
724,1597984216373982423,538
725,1597984216420732657,540
726,1597984216420812615,540
727,1597984216468866719,540
728,1597984216469088450,540
729,1597984216469155518,540
730,1597984216512833173,540
731,1597984216512930098,538
732,1597984216512964158,538
733,1597984216556771504,540
734,1597984216556864147,540
735,1597984216557819392,541
736,1597984216575212964,540
738,1597984216616845238,540
739,1597984216660842346,540
740,1597984216660913093,540
741,1597984216660936949,540
742,1597984216704833319,541
743,1597984216704972413,540
744,1597984216708576609,538
745,1597984216725900084,538
746,1597984216768729047,540
747,1597984216768804778,540
748,1597984216817045332,538
750,1597984216817424026,540
751,1597984216864827037,538
752,1597984216865046399,538
753,1597984216874602572,540
754,1597984216909259076,540
755,1597984216909993762,540
756,1597984216910390740,538
757,1597984216925861303,541
758,1597984216968937483,541
759,1597984216969009867,540
760,1597984217012744724,540
762,1597984217012819430,540
763,1597984217056825473,538
764,1597984217056945643,538
765,1597984217060270161,541
766,1597984217077905114,540
767,1597984217120784928,540
768,1597984217120863297,540
770,1597984217164854304,540
771,1597984217164947669,541
772,1597984217208739463,541
773,1597984217208821315,540
774,1597984217210634947,540
775,1597984217228292774,540
777,1597984217268962947,540
778,1597984217312760824,540
779,1597984217312968742,540
780,1597984217313039320,540
781,1597984217356741367,540
782,1597984217356814350,540
783,1597984217361042193,540
784,1597984217378420748,538
785,1597984217424730112,541
786,1597984217424803064,540
787,1597984217468907862,540
788,1597984217468985137,538
789,1597984217469007876,538
790,1597984217512809468,538
791,1597984217512884130,540
792,1597984217512971983,541
793,1597984217529000614,540
794,1597984217572827975,540
795,1597984217572955834,541
796,1597984217616860871,538
797,1597984217616952510,538
798,1597984217616982927,538
799,1597984217660842496,541
800,1597984217660948998,540
802,1597984217679183671,540
803,1597984217720815412,538
804,1597984217720908822,538
805,1597984217764729147,541
806,1597984217764814961,538
809,1597984217808910903,540
810,1597984217813652971,540
811,1597984217829647188,540
812,1597984217872789053,541
813,1597984217872914414,540
814,1597984217916845994,540
815,1597984217916953446,540
816,1597984217916994523,540
817,1597984217960822070,540
818,1597984217960979007,540
819,1597984217964202278,540
820,1597984217981739939,538
821,1597984218025044880,541
823,1597984218073209933,540
824,1597984218073511849,538
825,1597984218073671640,538
826,1597984218116903736,540
827,1597984218117075842,540
828,1597984218117125340,540
829,1597984218164783406,540
830,1597984218164921783,540
831,1597984218165657283,540
833,1597984218228819668,540
835,1597984218277042650,540
836,1597984218277434424,540
837,1597984218277593857,538
838,1597984218320826600,541
839,1597984218320923432,538
840,1597984218320964693,540
841,1597984218364727399,540
842,1597984218364799626,540
843,1597984218365928928,540
844,1597984218381917906,540
845,1597984218424915808,538
846,1597984218425213182,540
847,1597984218468884227,540
848,1597984218469019217,540
850,1597984218516830930,540
851,1597984218516981548,541
852,1597984218517047782,541
853,1597984218560813480,540
854,1597984218560894172,540
855,1597984218567495352,540
856,1597984218583378451,540
857,1597984218624833900,541
858,1597984218624919040,541
859,1597984218668840349,540
860,1597984218669042381,538
861,1597984218669087556,540
862,1597984218713022268,540
863,1597984218713317916,540
864,1597984218718171565,540
865,1597984218734228876,540
867,1597984218776796395,540
868,1597984218820821968,540
869,1597984218820894562,540
870,1597984218820927499,538
871,1597984218864896511,540
872,1597984218865037039,538
873,1597984218868165985,540
874,1597984218884244024,540
875,1597984218924933514,540
876,1597984218925225330,540
877,1597984218968876887,538
878,1597984218968961417,538
879,1597984219012983000,538
880,1597984219013272991,540
881,1597984219013413773,541
882,1597984219056757360,540
883,1597984219056883621,538
884,1597984219056918971,540
885,1597984219100903913,540
886,1597984219100983001,541
887,1597984219102046515,540
888,1597984219118049074,540
889,1597984219160837085,540
890,1597984219160913735,540
891,1597984219204749732,540
892,1597984219204858136,538
893,1597984219204898358,540
894,1597984219249043067,541
895,1597984219249331359,540
896,1597984219252633812,540
897,1597984219268735355,540
898,1597984219308741228,540
899,1597984219308831749,540
900,1597984219352856701,541
901,1597984219353109269,540
902,1597984219353237595,540
903,1597984219400804748,540
905,1597984219402644018,538
906,1597984219418702438,540
907,1597984219460831135,541
908,1597984219460915458,540
909,1597984219504749717,540
910,1597984219504853040,538
912,1597984219548904490,540
913,1597984219549020574,540
914,1597984219551320520,538
915,1597984219568914938,538
916,1597984219616937938,538
917,1597984219617016131,541
918,1597984219660759214,540
919,1597984219660840672,540
920,1597984219660871240,540
921,1597984219708816431,540
922,1597984219708953645,540
923,1597984219709025939,540
924,1597984219752999481,540
925,1597984219753141227,540
927,1597984219769203102,540
928,1597984219812831329,538
929,1597984219812918233,540
930,1597984219856761680,541
931,1597984219856861200,538
932,1597984219856903768,540
933,1597984219900917366,540
934,1597984219901012102,540
935,1597984219903279305,540
936,1597984219919553181,540
937,1597984219960848946,538
938,1597984219960987081,540
939,1597984220004855995,540
940,1597984220005035880,540
941,1597984220005115586,540
942,1597984220048921581,540
943,1597984220049034411,540
945,1597984220069830616,540
946,1597984220112925909,541
947,1597984220113012327,540
948,1597984220157000789,538
949,1597984220157296336,541
950,1597984220157415927,538
951,1597984220204754361,540
953,1597984220204883015,540
954,1597984220248843136,540
955,1597984220248930928,540
956,1597984220253741890,540
957,1597984220269742939,538
958,1597984220312926109,540
959,1597984220313021300,540
960,1597984220356798201,538
961,1597984220356937376,540
962,1597984220356995265,540
963,1597984220400902596,538
964,1597984220401007261,540
965,1597984220402594029,540
966,1597984220420331592,540
967,1597984220460857456,540
968,1597984220460958815,541
969,1597984220508811866,540
970,1597984220508915240,538
971,1597984220508950041,540
972,1597984220552954276,540
974,1597984220553078251,538
975,1597984220570538891,538
976,1597984220612852813,540
977,1597984220612946680,540
978,1597984220660840499,538
979,1597984220660962388,538
980,1597984220661000839,540
983,1597984220709116767,540
984,1597984220752858509,540
985,1597984220753058371,538
986,1597984220754793090,540
987,1597984220770784185,540
988,1597984220816927829,541
989,1597984220817037750,540
990,1597984220860993198,541
991,1597984220861306486,540
992,1597984220861481099,540
993,1597984220908759721,540
994,1597984220908855919,538
995,1597984220908889183,540
996,1597984220957076489,538
997,1597984220957347042,540
999,1597984221000822844,540
1000,1597984221000939087,540
1001,1597984221005954592,541
1002,1597984221021954491,540
1003,1597984221064855688,541
1004,1597984221064952888,540
1005,1597984221108716891,540
1006,1597984221108842070,538
1007,1597984221108892012,541
1008,1597984221153203722,540
1009,1597984221153598371,540
1011,1597984221172710954,540
1012,1597984221212915569,541
1013,1597984221212995817,540
1014,1597984221260812968,541
1015,1597984221260910935,540
1016,1597984221260957347,538
1017,1597984221304965399,540
1018,1597984221305254068,538
1019,1597984221307204599,540
1021,1597984221364796454,540
1022,1597984221364883671,538
1023,1597984221408706680,540
1024,1597984221408790021,538
1026,1597984221452833697,540
1028,1597984221457099942,540
1029,1597984221473143725,540
1030,1597984221516914161,540
1031,1597984221516998921,540
1032,1597984221560824111,541
1033,1597984221560895534,540
1034,1597984221560950788,540
1035,1597984221609091006,540
1036,1597984221609377454,538
1037,1597984221609532752,541
1038,1597984221656781809,540
1039,1597984221656879797,540
1040,1597984221657177191,540
1041,1597984221674759677,540
1043,1597984221721069867,540
1045,1597984221764776131,540
1046,1597984221764920297,540
1047,1597984221812751544,538
1048,1597984221812824848,538
1049,1597984221812854969,541
1050,1597984221856833948,540
1051,1597984221856966020,538
1052,1597984221858646961,541
1053,1597984221874928627,540
1054,1597984221916916029,538
1055,1597984221916994587,540
1056,1597984221960791586,538
1057,1597984221960864296,540
1058,1597984221960890404,541
1059,1597984222004771961,540
1060,1597984222004881938,540
1061,1597984222009078280,540
1062,1597984222025556495,540
1064,1597984222072865085,538
1065,1597984222116906471,538
1067,1597984222116998432,540
1068,1597984222160775286,540
1069,1597984222160850296,538
1070,1597984222160877653,538
1071,1597984222208745725,540
1072,1597984222208863467,540
1073,1597984222209060432,541
1075,1597984222268932447,540
1076,1597984222269028767,540
1078,1597984222317119228,538
1079,1597984222317388929,540
1080,1597984222360806098,541
1081,1597984222360906265,541
1082,1597984222360942350,538
1083,1597984222408707632,540
1084,1597984222408804440,540
1085,1597984222408837972,540
1086,1597984222426731472,540
1088,1597984222472821533,540
1089,1597984222516918219,541
1090,1597984222517017678,538
1091,1597984222517066090,538
1092,1597984222560815620,540
1093,1597984222560910041,541
1094,1597984222560963673,540
1096,1597984222604918785,538
1097,1597984222610758459,540
1098,1597984222626779790,538
1099,1597984222672754457,538
1100,1597984222672863204,540
1101,1597984222716896020,538
1102,1597984222716975787,540
1103,1597984222717020217,540
1104,1597984222760785776,540
1105,1597984222760891548,538
1106,1597984222761088756,540
1107,1597984222777415045,540
1108,1597984222820950628,540
1109,1597984222821164634,541
1110,1597984222864792211,540
1111,1597984222864866548,540
1112,1597984222864893931,538
1113,1597984222908873443,538
1114,1597984222908980885,538
1115,1597984222911514710,540
1116,1597984222927409790,540
1117,1597984222968911036,540
1118,1597984222969062393,540
1119,1597984223012765349,540
1120,1597984223012957337,540
1121,1597984223013030074,540
1123,1597984223056775949,538
1124,1597984223062064225,538
1125,1597984223077934117,540
1127,1597984223120720621,538
1128,1597984223168922944,540
1129,1597984223168997236,540
1130,1597984223169018975,540
1131,1597984223212710857,540
1132,1597984223212808993,540
1133,1597984223212833402,538
1134,1597984223256767702,540
1135,1597984223256882278,540
1136,1597984223262064460,540
1137,1597984223279668829,540
1138,1597984223320765128,538
1139,1597984223320854450,540
1140,1597984223364805345,540
1141,1597984223364883333,541
1142,1597984223364911319,540
1143,1597984223412720505,540
1144,1597984223412796943,540
1145,1597984223412832547,538
1146,1597984223456768158,540
1147,1597984223456856295,538
1148,1597984223463416514,540
1149,1597984223479496143,540
1150,1597984223520786685,540
1151,1597984223520873088,538
1152,1597984223564720290,540
1153,1597984223564799012,540
1154,1597984223564829011,540
1155,1597984223609172139,538
1156,1597984223609673511,540
1157,1597984223613915263,540
1158,1597984223629953949,538
1159,1597984223672764310,538
1160,1597984223672841096,538
1162,1597984223716964963,540
1163,1597984223717130704,540
1164,1597984223760740468,540
1165,1597984223760844352,541
1166,1597984223764039690,540
1167,1597984223780373721,540
1168,1597984223820885394,538
1169,1597984223821064466,540
1170,1597984223864846904,538
1171,1597984223864919770,538
1172,1597984223908805446,540
1173,1597984223908949525,540
1174,1597984223909008572,540
1175,1597984223952883589,540
1176,1597984223953014491,538
1177,1597984223953061278,540
1178,1597984223996790198,540
1179,1597984223996889002,541
1180,1597984223997669228,541
1181,1597984224015619968,538
1182,1597984224056826609,538
1183,1597984224056938667,540
1184,1597984224100852595,540
1185,1597984224100928383,540
1186,1597984224100955217,540
1187,1597984224144809106,540
1188,1597984224144887780,540
1189,1597984224150013006,538
1190,1597984224165875068,540
1191,1597984224208753520,538
1192,1597984224208896107,538
1193,1597984224256993041,540
1194,1597984224257295665,538
1195,1597984224257492787,538
1196,1597984224304755796,540
1197,1597984224304840537,540
1198,1597984224304872132,538
1199,1597984224348809363,540
1201,1597984224350063297,540
1202,1597984224367683715,540
1203,1597984224408838978,541
1204,1597984224408956084,538
1205,1597984224453066031,541
1206,1597984224453358143,541
1207,1597984224453532304,540
1210,1597984224500398562,540
1211,1597984224517909036,540
1212,1597984224560794448,540
1213,1597984224560862365,538
1214,1597984224604755849,540
1215,1597984224604859879,540
1216,1597984224604936917,540
1217,1597984224648928928,540
1218,1597984224649114291,540
1219,1597984224650906456,538
1220,1597984224666568654,540
1221,1597984224708843839,540
1222,1597984224708952233,540
1223,1597984224752898350,540
1224,1597984224753005531,538
1225,1597984224753046181,540
1226,1597984224796857640,540
1227,1597984224796978634,540
1228,1597984224801212738,540
1229,1597984224817433795,540
1230,1597984224860823072,540
1231,1597984224860896020,540
1232,1597984224904894468,541
1234,1597984224905211104,540
1236,1597984224948815780,541
1237,1597984224951727804,538
1238,1597984224967896955,540
1239,1597984225008846646,538
1240,1597984225008920345,540
1243,1597984225053136380,540
1244,1597984225096798270,540
1245,1597984225096948039,541
1246,1597984225101973156,540
1247,1597984225119653551,540
1249,1597984225161106624,540
1253,1597984225248877771,540
1254,1597984225248977553,538
1255,1597984225252411571,541
