index,time,data
5224,1598235599618928598,1896
5225,1598235599618956504,1899
5226,1598235599662961304,1904
5227,1598235599663085366,1896
5228,1598235599663131562,1901
5229,1598235599663162727,1899
5230,1598235599663199892,6000
5231,1598235599706777980,1901
5232,1598235599706890394,1898
5233,1598235599706945620,1896
5234,1598235599706994240,1899
5235,1598235599707041962,1899
5236,1598235599750777640,1896
5237,1598235599750884346,1901
5238,1598235599750925266,1896
5239,1598235599750964176,6000
5240,1598235599751002077,1899
5241,1598235599794872488,1893
5242,1598235599794950858,1896
5243,1598235599794978556,1899
5244,1598235599795000894,1901
5245,1598235599795025092,1896
5246,1598235599838842125,1906
5247,1598235599838953064,1894
5248,1598235599838995062,1894
5249,1598235599839036834,1896
5250,1598235599839075342,1899
5251,1598235599882789152,1898
5252,1598235599882900134,1899
5253,1598235599882944700,1896
5254,1598235599882985223,1898
5255,1598235599883046978,1901
5256,1598235599926853343,1898
5257,1598235599926927314,6000
5258,1598235599926949803,1899
5259,1598235599926970067,1901
5260,1598235599926988533,1896
5261,1598235599970905016,1901
5262,1598235599970978536,1896
5263,1598235599971001698,1894
5264,1598235599971023566,1901
5265,1598235599971043591,1901
5266,1598235600014792937,1898
5267,1598235600014871243,1901
5268,1598235600014896082,1899
5269,1598235600014917378,1901
5270,1598235600014942047,1899
5271,1598235600059024169,1901
5272,1598235600059206496,1901
5273,1598235600059281699,1901
5274,1598235600059353732,1904
5275,1598235600059419256,1899
5276,1598235600106767127,1899
5277,1598235600106838370,1899
5278,1598235600106857620,6000
5279,1598235600106875575,1899
5280,1598235600106891800,1901
5281,1598235600146941276,1898
5282,1598235600147171016,1894
5283,1598235600147298086,1899
5284,1598235600147427658,1899
5285,1598235600147561370,6000
5286,1598235600190884404,1894
5287,1598235600190945999,1896
5288,1598235600190962273,1899
5289,1598235600190976990,1894
5290,1598235600190991332,1893
5291,1598235600234783106,1894
5292,1598235600234862971,1896
5293,1598235600234893982,1901
5294,1598235600234926955,1901
5295,1598235600234964079,1902
5296,1598235600278823155,1898
5297,1598235600278913013,1899
5298,1598235600278946230,1904
5299,1598235600278984443,6000
5300,1598235600279029001,1901
5301,1598235600322821698,1901
5302,1598235600323003830,1898
5303,1598235600323093771,1896
5304,1598235600323175133,1894
5305,1598235600323247798,1893
5306,1598235600331819864,1898
5307,1598235600378866301,1896
5308,1598235600378929528,6000
5309,1598235600378948539,1899
5310,1598235600378964520,1899
5311,1598235600378979829,1899
5312,1598235600422812527,1893
5313,1598235600422875589,1901
5314,1598235600422892438,1899
5315,1598235600422913100,1898
5316,1598235600422932677,1893
5317,1598235600471034127,1902
5318,1598235600471250729,1898
5319,1598235600471316506,1896
5320,1598235600471367140,1896
5321,1598235600471417145,1899
5322,1598235600514844161,1899
5323,1598235600514952451,1898
5324,1598235600515004179,1907
5325,1598235600515048949,1899
5326,1598235600515092500,6000
5327,1598235600558893467,1893
5328,1598235600558996949,1896
5329,1598235600559047798,1901
5330,1598235600559091724,1893
5331,1598235600559135171,1896
5332,1598235600602799124,1899
5333,1598235600602890670,1899
5334,1598235600602937179,6000
5335,1598235600602976021,1896
5336,1598235600603012105,1901
5337,1598235600646789935,1898
5338,1598235600646870932,1901
5339,1598235600646911446,1906
5340,1598235600646942594,1896
5341,1598235600646974915,1894
5342,1598235600691005779,1896
5343,1598235600691243000,1901
5344,1598235600691372242,1896
5345,1598235600691490875,1896
5346,1598235600691604763,1898
5347,1598235600734790432,1901
5348,1598235600734887694,1901
5349,1598235600734939522,1899
5350,1598235600734977363,6000
5351,1598235600735014253,1898
5352,1598235600778883634,1901
5353,1598235600778947057,1899
5354,1598235600778973585,1896
5355,1598235600778997110,1898
5356,1598235600779021682,1901
5357,1598235600822834450,1898
5358,1598235600822915399,1898
5359,1598235600822951847,6000
5360,1598235600822983052,1899
5361,1598235600823013969,1899
5362,1598235600870883233,1899
5363,1598235600871166472,1894
5364,1598235600871236963,1898
5365,1598235600871297493,1899
5366,1598235600871350679,1898
5367,1598235600914841595,1899
5368,1598235600914949202,1896
5369,1598235600914999220,1899
5370,1598235600915042327,1901
5371,1598235600915084729,1902
5372,1598235600962786126,1899
5373,1598235600962893480,1894
5374,1598235600962955433,1898
5375,1598235600963012079,1898
5376,1598235600963067376,1898
5377,1598235600963127542,1904
5378,1598235601006782307,1906
5379,1598235601006887042,1894
5380,1598235601006944506,1893
5381,1598235601006984063,1899
5382,1598235601007021284,1898
5383,1598235601015023313,1896
5384,1598235601023910790,1901
5385,1598235601066797045,1899
5386,1598235601066884732,1893
5387,1598235601066917996,1899
5388,1598235601066945307,1898
5389,1598235601110906306,1898
5390,1598235601111003756,1898
5391,1598235601111049773,1896
5392,1598235601111087783,1901
5393,1598235601111114239,1894
5394,1598235601154771146,1894
5395,1598235601154855165,1894
5396,1598235601154888553,1894
5397,1598235601154923981,1893
5398,1598235601154949687,1894
5399,1598235601198858567,1894
5400,1598235601198990194,1899
5401,1598235601199057510,1899
5402,1598235601199140390,6000
5403,1598235601199211691,1896
5404,1598235601242954168,1899
5405,1598235601243058504,1896
5406,1598235601243113741,1896
5407,1598235601243179648,1901
5408,1598235601243230194,1891
5409,1598235601286753320,1898
5410,1598235601286903388,1899
5411,1598235601286971549,1899
5412,1598235601287025025,1898
5413,1598235601287073987,1896
5414,1598235601334945911,1898
5415,1598235601335186821,1896
5416,1598235601335292902,1896
5417,1598235601335362867,6000
5418,1598235601335427785,1896
5419,1598235601378957068,1896
5420,1598235601379044675,1898
5421,1598235601379089416,1896
5422,1598235601379118496,1896
5423,1598235601379141361,1898
5424,1598235601422818714,1899
5425,1598235601422887246,1896
5426,1598235601422906565,1896
5427,1598235601422923087,1901
5428,1598235601422939513,1901
5429,1598235601470879982,1901
5430,1598235601471200300,1899
5431,1598235601471261364,1891
5432,1598235601471308193,1896
5433,1598235601471354536,1899
5434,1598235601471403388,1899
5435,1598235601518824640,1896
5436,1598235601518927948,1896
5437,1598235601518965251,1894
5438,1598235601518998559,1896
5439,1598235601519027455,1902
5440,1598235601521580846,1901
5441,1598235601530468852,1901
5442,1598235601571036198,1899
5443,1598235601571272523,1899
5444,1598235601571357484,6000
5445,1598235601571414398,1896
5446,1598235601618866229,1906
5447,1598235601618972874,1898
5448,1598235601619027511,1898
5449,1598235601619093232,1898
5450,1598235601619147037,1894
5451,1598235601662887227,1899
5452,1598235601663002375,1896
5453,1598235601663094575,1898
5454,1598235601663158926,1899
5455,1598235601663216283,1896
5456,1598235601706907330,1894
5457,1598235601707013238,1893
5458,1598235601707065811,1899
5459,1598235601707111113,1899
5460,1598235601707154501,1896
5461,1598235601754877185,1896
5462,1598235601754999796,1896
5463,1598235601755046822,1898
5464,1598235601755088788,1907
5465,1598235601755127501,1894
5466,1598235601755167859,1902
5467,1598235601798832586,1899
5468,1598235601798917734,1899
5469,1598235601798952545,6000
5470,1598235601798981649,1898
5471,1598235601799005663,1899
5472,1598235601805706587,1896
5473,1598235601814459199,1896
5474,1598235601854844198,1894
5475,1598235601854951037,1904
5476,1598235601854996115,1898
5477,1598235601855036755,1898
5478,1598235601898873010,1899
5479,1598235601899047601,1898
5480,1598235601899150202,1899
5481,1598235601899242803,1899
5482,1598235601899334997,1899
5483,1598235601942799694,1901
5484,1598235601942862451,1901
5485,1598235601942889210,1899
5486,1598235601942912149,1901
5487,1598235601942934697,1899
5488,1598235601987016109,1893
5489,1598235601987245994,1896
5490,1598235601987328666,1894
5491,1598235601987440448,1901
5492,1598235601987523738,1898
5493,1598235602034767414,1896
5494,1598235602034892213,1896
5495,1598235602034933509,1906
5496,1598235602034969958,1894
5497,1598235602035005813,1899
5498,1598235602079040705,1896
5499,1598235602079234646,6000
5500,1598235602079340783,1896
5501,1598235602079448110,1901
5502,1598235602079549984,1898
5503,1598235602122789406,1898
5504,1598235602122907115,1898
5505,1598235602122945540,1894
5506,1598235602122977783,1899
5507,1598235602123013012,1894
5508,1598235602166762750,1899
5509,1598235602166839620,1899
5510,1598235602176467449,1901
5511,1598235602176491543,1899
5512,1598235602176510903,1896
5513,1598235602214800550,1894
5514,1598235602214866034,1899
5515,1598235602214893200,1896
5516,1598235602214919331,1893
5517,1598235602214942592,1899
5518,1598235602214969627,1899
5519,1598235602258914076,1898
5520,1598235602258985137,1898
5521,1598235602259008275,1896
5522,1598235602259025593,1898
5523,1598235602259294074,1896
5524,1598235602268313485,1891
5525,1598235602310846641,1906
5526,1598235602310931454,1896
5527,1598235602310966339,1898
5528,1598235602310997941,1899
5529,1598235602354795734,1894
5530,1598235602354860881,1901
5531,1598235602354876740,1896
5532,1598235602354896688,6000
5533,1598235602354918144,1898
5534,1598235602399002993,1906
5535,1598235602399212079,1901
5536,1598235602399320724,1899
5537,1598235602399446489,6000
5538,1598235602399572241,1896
5539,1598235602446762395,1901
5540,1598235602446840011,1898
5541,1598235602446886784,1896
5542,1598235602446914023,1899
5543,1598235602446940425,1898
5544,1598235602446970800,1896
5545,1598235602490774584,6000
5546,1598235602490836491,1896
5547,1598235602490863069,1896
5548,1598235602490886207,1896
5549,1598235602490908686,1901
5550,1598235602499359979,1894
5551,1598235602508165915,1896
5552,1598235602554853220,1894
5553,1598235602554917607,1898
5554,1598235602554942662,6000
5555,1598235602554964320,1898
5556,1598235602554987950,6000
5557,1598235602598830012,1898
5558,1598235602598914703,1899
5559,1598235602598954150,1898
5560,1598235602598988637,1894
5561,1598235602599022299,1896
5562,1598235602642997609,1899
5563,1598235602643193511,1899
5564,1598235602643265800,1896
5565,1598235602643337093,1898
5566,1598235602643406396,1898
5567,1598235602686777230,1901
5568,1598235602686856093,1894
5569,1598235602686880346,1899
5570,1598235602686903260,1898
5571,1598235602686924922,1901
5572,1598235602730762534,1894
5573,1598235602730836526,1896
5574,1598235602730870504,1896
5575,1598235602730899999,1901
5576,1598235602730928045,1906
5577,1598235602774884665,1896
5578,1598235602774987326,1894
5579,1598235602775042052,1904
5580,1598235602775086238,6000
5581,1598235602775415014,1896
5582,1598235602784377445,1896
5583,1598235602826786415,1901
5584,1598235602826867249,1896
5585,1598235602826905361,1901
5586,1598235602826930225,1896
5587,1598235602870999538,1906
5588,1598235602871169714,1901
5589,1598235602871203198,1894
5590,1598235602871230993,1906
5591,1598235602871254093,1896
5592,1598235602914903261,1901
5593,1598235602915098477,1898
5594,1598235602915179783,1898
5595,1598235602915264890,1896
5596,1598235602915375347,1899
5597,1598235602958813084,1899
5598,1598235602958952286,1898
5599,1598235602959016421,1896
5600,1598235602959061861,1899
5601,1598235602959111000,1898
5602,1598235603002882309,1896
5603,1598235603002975280,1896
5604,1598235603002999958,1899
5605,1598235603003021915,1896
5606,1598235603003044026,1896
5607,1598235603046836855,1896
5608,1598235603046963089,1896
5609,1598235603047031275,1896
5610,1598235603047086583,6000
5611,1598235603047122096,1894
5612,1598235603090863726,1899
5613,1598235603091012816,1896
5614,1598235603091088473,1896
5615,1598235603091160425,1899
5616,1598235603091236936,1899
5617,1598235603134739296,1894
5618,1598235603134802526,1894
5619,1598235603134819350,1896
5620,1598235603134833627,1901
5621,1598235603134847523,1899
5622,1598235603178788072,1894
5623,1598235603178854962,1906
5624,1598235603178874858,1896
5625,1598235603178892718,1899
5626,1598235603178909432,1894
5627,1598235603226763834,1896
5628,1598235603226838037,1896
5629,1598235603226862638,1901
5630,1598235603226883382,1906
5631,1598235603226904614,1901
5632,1598235603271079861,1894
5633,1598235603271182032,1899
5634,1598235603271202272,1896
5635,1598235603271236651,1898
5636,1598235603271261714,1901
5637,1598235603314737692,1894
5638,1598235603314820134,1899
5639,1598235603314848222,1901
5640,1598235603314875837,6000
5641,1598235603314901288,1898
5642,1598235603362776491,1898
5643,1598235603362849921,1899
5644,1598235603362883409,1898
5645,1598235603362912645,1896
5646,1598235603362940106,1901
5647,1598235603406752982,1899
5648,1598235603406819624,1896
5649,1598235603406849802,1896
5650,1598235603406873366,1904
5651,1598235603406895875,1901
5652,1598235603450761637,1896
5653,1598235603450820801,1899
5654,1598235603450846728,1896
5655,1598235603450868819,1906
5656,1598235603450894132,1899
5657,1598235603494752007,1898
5658,1598235603494815757,1896
5659,1598235603494843809,1899
5660,1598235603494865756,1898
5661,1598235603494888906,6000
5662,1598235603538797693,1901
5663,1598235603538875053,1896
5664,1598235603538906381,6000
5665,1598235603538929142,1896
5666,1598235603538950586,1896
5667,1598235603586767905,1896
5668,1598235603586854513,1906
5669,1598235603586884877,1896
5670,1598235603586917567,1901
5671,1598235603586939362,1899
5672,1598235603630795922,1906
5673,1598235603630874685,1894
5674,1598235603630900887,1896
5675,1598235603630923381,1898
5676,1598235603630948383,1894
5677,1598235603674863652,1893
5678,1598235603674947336,1899
5679,1598235603674979389,1901
5680,1598235603675010640,1896
5681,1598235603675041558,1896
5682,1598235603718967646,1902
5683,1598235603719150829,1898
5684,1598235603719222328,6000
5685,1598235603719290613,1901
5686,1598235603719361880,1898
5687,1598235603762775958,1896
5688,1598235603762897433,1899
5689,1598235603762935054,1896
5690,1598235603762972486,1896
5691,1598235603763013233,1896
5692,1598235603806792846,1896
5693,1598235603806868500,1901
5694,1598235603806892862,1899
5695,1598235603806915696,1906
5696,1598235603806948235,1896
5697,1598235603850854967,1899
5698,1598235603851035190,1899
5699,1598235603851120152,1896
5700,1598235603851195180,1901
5701,1598235603851270309,1896
5702,1598235603898814507,1898
5703,1598235603898889806,1896
5704,1598235603898932649,1899
5705,1598235603898956091,1896
5706,1598235603898978581,1898
5707,1598235603942993408,1906
5708,1598235603943199283,1894
5709,1598235603943313923,1899
5710,1598235603943411022,1898
5711,1598235603943513546,1898
5712,1598235603986976728,1901
5713,1598235603987155945,1896
5714,1598235603987248326,1896
5715,1598235603987321051,1901
5716,1598235603987394056,1896
5717,1598235604030760493,1896
5718,1598235604030834098,1896
5719,1598235604030861704,1896
5720,1598235604030884966,1899
5721,1598235604030907555,1896
5722,1598235604074997004,1901
5723,1598235604075191123,1899
5724,1598235604075306610,1896
5725,1598235604075406317,1896
5726,1598235604075497165,1894
5727,1598235604118953348,1899
5728,1598235604119194890,1898
5729,1598235604119307683,1896
5730,1598235604119424324,1893
5731,1598235604119545243,1894
5732,1598235604162800010,1901
5733,1598235604162922754,1906
5734,1598235604162977953,1899
5735,1598235604163022745,1896
5736,1598235604163066034,1898
5737,1598235604206735884,1896
5738,1598235604206806318,1896
5739,1598235604206832366,1899
5740,1598235604206856292,1899
5741,1598235604206879447,1894
5742,1598235604254763182,1894
5743,1598235604254838547,1894
5744,1598235604254884684,1894
5745,1598235604254910096,1896
5746,1598235604254935734,1898
5747,1598235604302776262,1896
5748,1598235604302872144,1901
5749,1598235604302903194,1898
5750,1598235604302929851,1899
5751,1598235604302950637,1901
5752,1598235604346817322,1896
5753,1598235604346956380,1896
5754,1598235604346986242,1894
5755,1598235604347013813,1896
5756,1598235604347036263,1896
5757,1598235604394756550,1896
5758,1598235604394832196,1896
5759,1598235604394892594,1896
5760,1598235604394918450,1898
5761,1598235604394945842,1899
5762,1598235604394975203,1899
5763,1598235604442753812,1899
5764,1598235604442858600,1899
5765,1598235604442895144,1901
5766,1598235604442934621,1899
5767,1598235604442982420,1898
5768,1598235604447613799,1901
5769,1598235604456436137,1899
5770,1598235604498743619,1899
5771,1598235604498840440,1901
5772,1598235604498868295,1901
5773,1598235604498892198,1901
5774,1598235604546705943,1898
5775,1598235604546842450,1896
5776,1598235604546871184,1898
5777,1598235604546912679,1898
5778,1598235604546953302,1898
5779,1598235604546976654,1896
5780,1598235604590740730,1899
5781,1598235604590798540,1896
5782,1598235604590824065,1899
5783,1598235604590849057,1901
5784,1598235604590865079,1896
5785,1598235604599611557,1898
5786,1598235604642936445,1894
5787,1598235604643001748,1896
5788,1598235604643023896,1899
5789,1598235604643044284,6000
5790,1598235604686772042,1901
5791,1598235604686831864,1901
5792,1598235604686850163,1899
5793,1598235604686866295,1896
5794,1598235604686883710,1899
5795,1598235604734852083,1896
5796,1598235604734933842,1906
5797,1598235604734961165,1896
5798,1598235604734982710,1896
5799,1598235604735007536,1898
5800,1598235604735032033,1896
5801,1598235604778918410,1894
5802,1598235604779209503,1898
5803,1598235604779357860,1901
5804,1598235604779463841,1901
5805,1598235604779590645,1899
5806,1598235604787986301,1901
5807,1598235604796797331,1898
5808,1598235604838881479,1898
5809,1598235604838948557,1899
5810,1598235604838965650,6000
5811,1598235604838987081,6000
5812,1598235604886765567,1896
5813,1598235604886839396,1894
5814,1598235604886859214,1896
5815,1598235604886877682,1906
5816,1598235604886908513,1899
5817,1598235604886941841,1896
5818,1598235604930775529,1899
5819,1598235604930861510,1906
5820,1598235604930899406,1896
5821,1598235604930932501,1899
5822,1598235604930967488,1898
5823,1598235604939696535,1899
5824,1598235604986766629,1904
5825,1598235604986856106,1896
5826,1598235604986897968,1898
5827,1598235604986939951,1896
5828,1598235604986976718,1896
5829,1598235605030754438,1896
5830,1598235605030876082,1896
5831,1598235605030927929,1898
5832,1598235605030973947,1901
5833,1598235605031016599,1899
5834,1598235605074870613,1901
5835,1598235605074955124,1894
5836,1598235605074985289,1899
5837,1598235605075018206,1894
5838,1598235605075047280,1899
5839,1598235605118892122,1896
5840,1598235605119002445,1894
5841,1598235605119047766,1901
5842,1598235605119086383,1896
5843,1598235605119124131,1896
5844,1598235605162821302,1898
5845,1598235605162912680,1899
5846,1598235605162961601,1898
5847,1598235605163005019,6000
5848,1598235605163029209,1899
5849,1598235605172650694,1898
5850,1598235605214837041,1894
5851,1598235605214962688,1899
5852,1598235605214997084,1896
5853,1598235605215026455,1896
5854,1598235605258927317,1896
5855,1598235605259040269,1899
5856,1598235605259086159,1896
5857,1598235605259133192,1896
5858,1598235605259181067,1896
5859,1598235605302899518,1899
5860,1598235605303105880,1898
5861,1598235605303187221,1894
5862,1598235605303259841,1901
5863,1598235605303330611,1894
5864,1598235605346797618,1896
5865,1598235605346885905,1896
5866,1598235605346914832,1899
5867,1598235605346940609,1894
5868,1598235605346977502,1899
5869,1598235605390826463,1901
5870,1598235605390897356,1896
5871,1598235605390923504,1901
5872,1598235605390949973,1894
5873,1598235605390984591,1898
5874,1598235605434784488,1894
5875,1598235605434867533,1894
5876,1598235605434894317,1902
5877,1598235605434921854,1904
5878,1598235605434948313,1899
5879,1598235605482784953,1904
5880,1598235605482865524,1899
5881,1598235605482897367,1896
5882,1598235605482923450,1906
5883,1598235605482945343,1894
5884,1598235605530790668,1906
5885,1598235605530872958,1901
5886,1598235605530900162,1894
5887,1598235605530922994,1896
5888,1598235605530947237,1896
5889,1598235605530971021,1899
5890,1598235605574845769,1898
5891,1598235605574923209,1898
5892,1598235605574953346,1899
5893,1598235605574985655,1899
5894,1598235605575029656,1899
5895,1598235605583899217,1904
5896,1598235605630811263,1896
5897,1598235605630928697,1896
5898,1598235605630981880,1899
5899,1598235605631031359,1896
5900,1598235605631086371,1896
5901,1598235605674778779,1904
5902,1598235605674847956,1899
5903,1598235605674872410,1901
5904,1598235605674894682,1896
5905,1598235605674926792,1906
5906,1598235605718914654,1899
5907,1598235605719104539,1896
5908,1598235605719201680,6000
5909,1598235605719273299,1896
5910,1598235605719340617,1896
5911,1598235605763046020,1896
5912,1598235605763293946,1896
5913,1598235605763416420,1894
5914,1598235605763536539,1896
5915,1598235605763683579,1902
5916,1598235605806924603,1901
5917,1598235605807151898,1896
5918,1598235605807289272,1906
5919,1598235605807421789,1896
5920,1598235605807550120,1894
5921,1598235605815899476,1898
5922,1598235605862785764,1896
5923,1598235605862872151,1896
5924,1598235605862908876,1899
5925,1598235605862950620,1906
5926,1598235605862990592,1898
5927,1598235605906792919,1896
5928,1598235605906873005,1899
5929,1598235605906900720,1894
5930,1598235605906933863,1898
5931,1598235605906978340,1896
5932,1598235605950781334,1901
5933,1598235605950881798,1896
5934,1598235605950932452,1899
5935,1598235605950988415,1898
5936,1598235605951042522,1906
5937,1598235605994945909,1896
5938,1598235605995103827,1894
5939,1598235605995186913,1901
5940,1598235605995275591,1898
5941,1598235605995374238,1896
5942,1598235606003828514,1896
5943,1598235606046751752,1894
5944,1598235606046835104,1906
5945,1598235606046866335,1896
5946,1598235606046893501,1902
5947,1598235606090838349,1896
5948,1598235606090914683,1898
5949,1598235606090937566,1896
5950,1598235606090957352,6000
5951,1598235606090995383,1901
5952,1598235606138828407,1898
5953,1598235606138946679,1898
5954,1598235606138983721,6000
5955,1598235606139015573,1901
5956,1598235606139049170,1899
5957,1598235606139079155,1896
5958,1598235606182777755,1898
5959,1598235606182904832,1894
5960,1598235606182941367,1896
5961,1598235606182975128,1906
5962,1598235606183007360,1896
5963,1598235606191846075,1896
5964,1598235606234778763,1896
5965,1598235606234875563,1896
5966,1598235606234912950,1899
5967,1598235606234949630,1898
5968,1598235606278867370,1899
5969,1598235606279010924,1899
5970,1598235606279089194,1899
5971,1598235606279165234,1899
5972,1598235606279253382,1896
5973,1598235606322833571,6000
5974,1598235606322925393,1896
5975,1598235606322955433,1896
5976,1598235606322982039,1899
5977,1598235606323010351,1896
5978,1598235606366769392,1894
5979,1598235606366866731,1901
5980,1598235606366902323,1906
5981,1598235606366936748,1899
5982,1598235606366968385,1894
5983,1598235606410989878,1896
5984,1598235606411118869,6000
5985,1598235606411156563,1896
5986,1598235606411194763,1896
5987,1598235606411246225,1901
5988,1598235606458855260,1896
5989,1598235606458948041,1898
5990,1598235606458981383,1898
5991,1598235606459022357,1899
5992,1598235606459064181,1896
5993,1598235606502776922,1896
5994,1598235606502904686,1894
5995,1598235606502948919,1899
5996,1598235606502984770,1896
5997,1598235606503030789,1899
5998,1598235606546813811,1896
5999,1598235606546957864,1896
6000,1598235606547019522,1906
6001,1598235606547064638,1899
6002,1598235606547112939,1896
6003,1598235606590872460,1898
6004,1598235606590965920,1896
6005,1598235606591005035,1896
6006,1598235606591039543,1898
6007,1598235606591067868,1894
6008,1598235606638791506,1896
6009,1598235606638887817,1901
6010,1598235606638924730,1898
6011,1598235606638965977,1896
6012,1598235606639007974,1898
6013,1598235606682805066,1898
6014,1598235606682920809,1901
6015,1598235606682967468,1896
6016,1598235606683013478,1899
6017,1598235606683060432,1901
6018,1598235606726823847,1896
6019,1598235606726923297,1896
6020,1598235606726952023,1894
6021,1598235606726977140,1896
6022,1598235606727005035,1896
6023,1598235606770938365,1901
6024,1598235606771088352,1896
6025,1598235606771124261,1896
6026,1598235606771158370,1896
6027,1598235606771193895,1899
6028,1598235606814782354,1899
6029,1598235606814913259,1896
6030,1598235606814956851,1899
6031,1598235606814993900,1894
6032,1598235606815033396,1899
6033,1598235606858880068,1894
6034,1598235606859070621,1896
6035,1598235606859162878,1901
6036,1598235606859226458,1894
6037,1598235606859280396,1898
6038,1598235606902880115,1899
6039,1598235606902999476,1898
6040,1598235606903046871,1898
6041,1598235606903092037,1896
6042,1598235606903131258,1898
6043,1598235606950798695,1898
6044,1598235606950890122,1898
6045,1598235606950916170,1899
6046,1598235606950940291,1896
6047,1598235606950963746,1898
6048,1598235606998894155,1899
6049,1598235606999131650,1896
6050,1598235606999253417,1898
6051,1598235606999369037,1894
6052,1598235606999480263,1894
6053,1598235606999592581,1898
6054,1598235607042827136,1899
6055,1598235607042898661,1901
6056,1598235607042920809,6000
6057,1598235607042941247,1901
6058,1598235607042964361,1896
6059,1598235607049431881,1906
6060,1598235607059038203,1894
6061,1598235607106937726,1896
6062,1598235607107173209,1899
6063,1598235607107300944,1898
6064,1598235607107410858,1896
6065,1598235607107519727,1898
6066,1598235607154809814,1898
6067,1598235607154874913,1898
6068,1598235607154891989,1896
6069,1598235607154908620,1896
6070,1598235607154925557,1894
6071,1598235607198797791,1896
6072,1598235607198881351,1896
6073,1598235607235495947,1899
6074,1598235607235521608,1896
6075,1598235607235542519,1894
6076,1598235607242948466,1899
6077,1598235607243015151,1896
6078,1598235607243034113,1896
6079,1598235607243051498,1901
6080,1598235607243069172,1899
6081,1598235607286747597,1896
6082,1598235607286816105,1896
6083,1598235607286835222,1894
6084,1598235607286853324,1899
6085,1598235607286868717,1899
6086,1598235607330804505,1898
6087,1598235607330952217,1896
6088,1598235607331013745,1896
6089,1598235607331061466,1901
6090,1598235607331111181,6000
6091,1598235607374848711,1896
6092,1598235607374928287,1896
6093,1598235607374957326,1896
6094,1598235607374982911,1901
6095,1598235607375021419,6000
6096,1598235607418814017,1896
6097,1598235607418936440,1896
6098,1598235607418981125,1899
6099,1598235607419020323,1906
6100,1598235607419061344,1898
6101,1598235607462813296,1894
6102,1598235607462957551,1896
6103,1598235607463038108,1896
6104,1598235607463140168,1896
6105,1598235607463224819,1894
6106,1598235607506835043,1901
6107,1598235607506928357,1898
6108,1598235607506961944,1896
6109,1598235607506995285,6000
6110,1598235607507027533,1899
6111,1598235607550783572,1906
6112,1598235607550877324,1898
6113,1598235607550910183,1896
6114,1598235607550937583,6000
6115,1598235607550969617,1898
6116,1598235607594977193,1894
6117,1598235607595086218,1906
6118,1598235607595133147,1896
6119,1598235607595179998,1896
6120,1598235607595239160,1899
6121,1598235607603861431,1899
6122,1598235607646781563,1898
6123,1598235607646887202,6000
6124,1598235607646932788,1894
6125,1598235607646981990,1898
6126,1598235607690846914,1894
6127,1598235607690917715,1898
6128,1598235607690938342,1906
6129,1598235607690956363,1899
6130,1598235607690981822,1896
6131,1598235607738804034,6000
6132,1598235607738882188,1896
6133,1598235607738914945,1898
6134,1598235607738947879,1901
6135,1598235607738979687,1896
6136,1598235607739015880,1896
6137,1598235607782786378,1901
6138,1598235607782879102,1898
6139,1598235607782911674,1899
6140,1598235607782957166,1896
6141,1598235607783007530,1898
6142,1598235607791054054,1894
6143,1598235607799811474,1901
6144,1598235607846829109,1898
6145,1598235607846959608,1899
6146,1598235607847005364,1896
6147,1598235607847047989,1899
6148,1598235607847086647,1896
6149,1598235607890794346,1901
6150,1598235607890871413,1898
6151,1598235607890904820,1899
6152,1598235607890936349,1904
6153,1598235607890959463,1896
6154,1598235607934785591,1896
6155,1598235607934868389,1894
6156,1598235607934895309,1894
6157,1598235607934919169,1896
6158,1598235607934944720,1896
6159,1598235607979079550,1896
6160,1598235607979349387,1894
6161,1598235607979504233,1894
6162,1598235607979667085,1894
6163,1598235607979820018,1899
6164,1598235607988080065,1901
6165,1598235608030801078,1896
6166,1598235608030901013,6000
6167,1598235608030937315,1899
6168,1598235608030970726,1896
6169,1598235608078886668,1896
6170,1598235608079024621,1894
6171,1598235608079109545,1894
6172,1598235608079187302,1899
6173,1598235608079255264,1899
6174,1598235608079335392,1899
6175,1598235608126887314,1901
6176,1598235608126957675,1899
6177,1598235608126977282,1896
6178,1598235608127004602,1898
6179,1598235608127025814,1896
6180,1598235608131008349,1894
6181,1598235608139887664,1896
6182,1598235608186940776,1896
6183,1598235608187141466,1894
6184,1598235608187226496,1896
6185,1598235608187304796,1896
6186,1598235608187402351,1906
6187,1598235608230828173,1896
6188,1598235608230908260,1896
6189,1598235608230932405,1896
6190,1598235608230959055,1901
6191,1598235608230980645,1901
6192,1598235608274822738,1906
6193,1598235608274909273,1906
6194,1598235608274935985,1904
6195,1598235608274967036,1898
6196,1598235608274990304,1894
6197,1598235608322965129,1906
6198,1598235608323161876,1894
6199,1598235608323242185,1896
6200,1598235608323317456,1899
6201,1598235608323402079,1896
6202,1598235608366941004,1898
6203,1598235608367161715,1899
6204,1598235608367284948,1896
6205,1598235608367396308,1898
6206,1598235608367503210,1894
6207,1598235608410830011,1894
6208,1598235608410897977,1894
6209,1598235608410919452,1902
6210,1598235608410943614,1899
6211,1598235608410972081,1896
6212,1598235608454732272,1899
6213,1598235608454800770,1898
6214,1598235608454828962,1899
6215,1598235608454851725,6000
6216,1598235608454877973,6000
6217,1598235608498772291,1896
6218,1598235608498847477,1896
6219,1598235608498875378,1896
6220,1598235608498903569,6000
6221,1598235608498927032,1899
6222,1598235608542831993,1896
